Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Barton Sand|41896|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|Burdunga Subgroup|21387|||Oligocene||||Late Eocene|||||||No|61234||Hou, B.|20/OCT/04|||Name derived from Barton siding on Trans-Australian Railway and BARTON 1:250K sheet.  Replaces upper part of Ooldea Sand.  In the eastern Eucla Basin in coastal settings.|Medium-grained, poorly cemented beach barrier and aeolian sand.  Overlain by Quaternary aeolian sand.|quartz-rich arenite to rudite|regolith||N|
Basket Range Sandstone|34659|Basket Range|30369|||Yes|Formation, beds|Formal|Resvd name published|Defined|Mundallio Subgroup|24409|||Neoproterozoic||||Neoproterozoic|||||720||No|22869|22869|||||Type section in ref.  00/30600, age of unit is Early Torrensian. Part of the Burra Group.|||||N|
Basso Suite|35879|Basso|35454|||Yes|Group, Suite|Formal|Resvd name published|Fully described|Curnamona Group|35326|||Statherian|1710|3||Statherian|1719|||||SA|No|23347||Conor C.|07/APR/00|||Intrudes the Curnamona Group, thus characterising the lower part of Willyama Supergroup. To become part of Kalabity Supersuite [ Reserved10SEP2009]|Granofels, albitic; granite gneiss; derived from felsic volcanic rock and granite; generally Na-altered; A-type.|meta-igneous felsic volcanic|meta-igneous felsic intrusive||Y|A-type
Bayley Range Siltstone Member|26375|Bayley Range Formation|1284|||Yes|Member, phase|Formal|Variation of published name|Fully described|Brachina Formation|28396|||Ediacaran||||Ediacaran|||||||No|34291|||||||Thinly bedded siltstone and sandstone with current ripples and cross bedding.|sedimentary siliciclastic|||N|
Beaumont Dolomite Member|34775|Beaumont Dolomite|1343|||Yes|Member, phase|Formal|Variation of published name|Briefly described|Saddleworth Formation|16502|||Neoproterozoic||||Neoproterozoic|||||||No|22889||||||Age - late Torrensian. The former Beaumont Dolomite is superseded by the Beaumont Dolomite Member as the unit has been down graded from formation to member status, see ref 00/30621 for details of change and the location of the type area.  Burra Group.|||||N|
Beda Volcanics|1353|Beda volcanics|1356|||Yes|Formation, beds|Formal|Variation of published name|Described|||||Cryogenian||||Cryogenian|||||700||No|33726|||||||Basaltic lava, locally amygdaloidal, with pyroxene|igneous mafic volcanic|||N|
Belair Subgroup|1408|||||Yes|Subgroup|Formal|Variation of published name|Described|Burra Group|3106|||Neoproterozoic||||Neoproterozoic|700||||||No|32720||||||Age: Sturtian. See ref 00/30621 for the redefinition of the Belair Subgroup in the Mid-North, however the unit remains unchanged in it's type area near Adelaide.|Contains the important building stone known as Glen Osmond Bluestone, quarried from the subgroup's shale, in the foothills of Adelaide (SA).||||N|
Belfast Mudstone|1415|Belfast Mudstone Member|1413|||Yes|Formation, beds|Formal|Other new published name|Defined|Sherbrook Group|16826|||Santonian|83|||Cenomanian|91||||1362|VIC|No|48581|48581|||||This rank preferred in SA (91/27284). Was first nominated as a member of the Paaratte Formation by Bock and Glenie (1965); however Reynolds (1971) reinstated formation status.|Glauconitic dark mudstones.||||N|
Benagerie Volcanic Suite|75867|||||Yes|Group, Suite|Reserved|Reserved|Reserved||||||||||||||||No|||Claire E. Fricke (PIRSA Geological Survey)|11/MAR/11|||Parent: Ninnerie Supersuite. Comments: revision of previously reserved term Benagerie Suite. Expected publication: MESA Journal. Chemical constituents: Finlay Dam Rhyolite and Lake Elder Rhyodacite.|||||N|
Benagerie Volcanics|21228|Benagerie Ridge Volcanics|76911|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||Ninnerie Supersuite|69798|Calymmian||||Calymmian|1581|4|isotopic||||No|64741||Conor, C.|14/NOV/05|||Originally reserved by R. Callen (13-DEC-1983). Now re-reserved for use on FROME and CURNAMONA 1:250 000 sheets. In the Curnamona Province. Age: ~1580Ma. Named from Benagerie Station (or Benagerie 1:100K sheet); nearest town is Olary.|Bimodal volcanics.|igneous mafic volcanic|igneous felsic volcanic||N|A-type
Benbournie Dolomite Member|34750|Benbournie Dolomite|1464|||Yes|Member, phase|Formal|Variation of published name|Briefly described|River Wakefield Formation|34745|||Neoproterozoic||||Neoproterozoic|||||120|SA|No|22889||||||Age - Torrensian. The Benbournie Dolomite Member superseds the former Benbournie Dolomite as the unit has been down graded from formation to member status.  For location of type section and details of change see ref 00/30621.  Unit approx 120 m thick.|||||N|
Benda Siltstone|23375|||||Yes|Formation, beds|Formal|Other new published name|Defined|Yudnamutana Subgroup|21049|||Neoproterozoic||||Neoproterozoic||||||SA|No|30799|30799|B.G.Forbes|09/DEC/69|||Publ 1970. Age: Sturtian|||||N|
Bendieuta Formation|24712|||||Yes|Formation, beds|Formal|Other new published name|Described|Hawker Group|8159|||Early Cambrian||||Early Cambrian|||||238||No|42458|||||||Planar to trough cross-bedded, coarse-grained, quartz sandstone, ooid-peloid grainstone and fenestral limestone.||||N|
Benitos Clay|24179|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Pleistocene||||Pleistocene|||||2|SA|Yes|38604||M.C.Benbow|25/JAN/82|Gatehouse, C.G.|11/JAN/82||Red brown clay and silt, prismtic structured silcrete gibber mantled.||||N|
Bethel Shale Member|1546|||||Yes|Member, phase|Formal|Unknown or process pending|Briefly described|Saddleworth Formation|16502|||Neoproterozoic||||Neoproterozoic|||||||No|34535|||||||||||N|
Beverley Clay|69206|||||Yes|Member, phase|Informal|Variation of published name|Briefly described|Namba Formation|13707|||Miocene||||Oligocene|||||||No|60564||||||Probably local mine site unit name. See also Beverley Clay, also a member of the Namba Formation.|||||N|
Bewooloo Formation|75078|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Ethiudna Subgroup|35883|||Paleoproterozoic||||Paleoproterozoic|||||||No|64944||||||Part of the Curnamona Group.  Geological province: Olary Domain.|Fine, silicicalstic metasediments.||||N|
Bibliando Tillite Member|1568|||||Yes|Member, phase|Formal|Variation of published name|Fully described||||||||||||||||No|41404|||||||||||N|
Big Lake Suite|30517|Big Lake Granite|21243|||Yes|Group, Suite|Formal|Variation of reserved name|Defined|||||Early Carboniferous|298|4|isotopic, U/Pb-Pb/Pb ion probe|Late Devonian|342|28|isotopic, U/Pb|||SA|No|23154|43201|||||SHRIMP ages 298+/-4, 323+/-5 Ma.  Also found in Cooper Basin.  Ref 00/30891 Radiometric ages 310+/-17, 342+/-28 Ma obtained from two samples by U-Pb dating of zircons.|Intrusive granodiorites.|igneous felsic intrusive|||Y|
Bight Group|1620|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Cretaceous||||Cretaceous|||||||No|42075||||||Broadly coeval with Sherbrook Group of Otway Basin, but correlations uncertain in 1995, so Group name not used in MESA Bulletin 54, and name not used since. Constituent units probably Loongana and Madura Formations.|||||N|
Bijerkerno Metasediments|28168|Bijerkerno Beds|27338|||Yes|Formation, beds|Formal|Variation of published name|Defined|Paragon Group|14860|||Paleoproterozoic|1655|4||Paleoproterozoic|1657|4|||700|NSW|No|38969|39662|||||Olary / Broken Hill Province. Interpreted to be the equivalent of the Mooeulooloo Formation in the Olary Domain. Its dating indicates a temporal similarity with Mount Isa Group (Qld.)|Variable graphitic sediments with regular, alternating psammite-rich and phyllitic intervals; psammites white to pale yellow, very fine grained and finely laminated, with sporadic, small scale to low-angle crossbeds, flame structures, load casts......|metasedimentary siliciclastic|||N|
Bill's Lookout gabbro|75404|||||Yes|Formation, beds|Informal|Unknown or process pending|Unpublished|||||Paleoproterozoic|1764|12|isotopic, U/Pb|Paleoproterozoic|1765||||||No|||||||~1765 Ma (Johnson, 1993, PhD thesis). Informal unit used in the Mafic-Ultramafic Event Series dataset 2013.  (DDH BLD 1, 694.6 m, ~35 km east of Olympic Dam Cu-U-Au mine; AMG location: 712800 E, 6636900 N; Lat 30.3811670, Long 137.2146670). East Gawler.
|Anorthositic gabbro|igneous mafic intrusive|||Y|
Billa Kalina Clay Member|1626|||||Yes|Member, phase|Formal|Unknown or process pending|Described|Mirikata Formation|11961|||Miocene||||Miocene|||||6||No|31532||||||Formerly correlated with the Etadunna Formation|Green clay, minor quartz grains.|argillaceous detrital sediment|||N|
Billeroo Intrusive Complex|75891|Billeroo Suite|74864|||Yes|Formation, beds|Reserved|Variation of reserved name|Reserved|||||Mesoproterozoic||||Paleoproterozoic|||||||No|||For W. Preiss (PIRSA) via Cowley, W. (PIRSA)|05/APR/11|||comments: revised from  "Billeroo North alkaline magmatic complex" as used in RefID:63539  (MESA Journal 45, 2007) and Billeroo Suite (reserved November 2008).   Named for Billeroo Hill and Hut, and BILLEROO 1:50 000 mapsheet .  Age: uncertain, Palaeoproterozoic to Mesoproterozoic, approximately between 1685 and 1585Ma . Potentially belongs to Ninnerie Supersuite but awaits geochemical/geochronological confirmation. This is a restricted outcrop occurrence about 1 square kilometre centred on 397000mE 6477000mN, Z54, 5km north of Billeroo Hill; may extend to NE under cover.  Intrudes Willyama Supergroup metasediments (Ethiudna Subgroup). In the Curnamona Province (Willyama Inliers).  Expected publication: MESA Journal.|||||Y|
Billeroo North alkaline magmatic complex|73627|||||Yes|Group, Suite|Informal|Variation of published name|Briefly described|||||Mesoproterozoic||||Mesoproterozoic|||||||No|63539||||||Referred to as BNAMC (acronym).  Intrudes Ethiudna Subgroup. reserved name Billeroo Intrusive Complex will  replace "Billeroo North alkaline magmatic complex" as used herein (per email W. Cowley, 5-Nov-2008, 5-Apr-2011).|Consists of a series of layered feldspathic ijolites (true 'ijolites' are nepheline-pyroxene rocks without modal feldspar), massive syenite bodies (including K-feldspar porphyries) and alkali lamprophyre dykes; extensive brecciated metsedimentary||||N|
Billy Creek Formation|1645|Billy Creek formation|1647|||Yes|Formation, beds|Formal|Variation of published name|Redefined|Lake Frome Group|10045|||Middle Cambrian|512|||Early Cambrian|525|2|||900|SA|No|65625|36495|||||Age of tuff: 522.8+/-1.8Ma.  Should not be confused with Billy Brook Formation (Dalwood Group).|Siltstone, shale, dolomite, with tuff beds.|argillaceous detrital sediment|sedimentary carbonate||N|
Billy Springs Formation|1653|||||Yes|Formation, beds|Formal|Variation of published name|Redefined|Wilpena Group|20148|||Neoproterozoic||||Neoproterozoic||||||SA|No|41429|41429|||||See also Billy Springs beds. Age from Billy Springs Beds.|||||N|
Bimba Formation|29887|||||Yes|Formation, beds|Formal|Variation of published name|Described|Larry Macs Subgroup|75081|||Statherian|1693|4|unknown|Statherian|||||50||No|43052||||||Originally  included in the Ethiudna Subgroup (Curnamona Group) in the Olary Domain; but then revised/redesignated as the basal unit of Larry Macs Subgroup (Saltbush Group), to agree with its apparent extension into the Ettlewood Calc-Silicate Member near the base of the Broken Hill Group (Broken Hill Domain). The Bimba-Ettlewood equivalent provides a tie-point for the two domains. Although defined, the name Bimba Sulphide Member (apparently a part of what is now called Bimba Formation) appears to be obsolete.  Age: ~1693Ma.|Pyritic, marble, calcsilicate, micaceous psammite; commonly psammitic but characteristically also carbonate-bearing.|sedimentary siliciclastic|sedimentary carbonate||N|
Bimbowrie Suite|69582|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||Ninnerie Supersuite|69798|Mesoproterozoic|1590|||Mesoproterozoic|1600||||||No|61239||||||See also "Bimbowrie Suite" and "Bimbowrie suite". Includes the Bimbowrie Granite.|Monzogranite, biotite-muscovite.|igneous felsic intrusive|||Y|
Binberrie Hill Granite|75893|||||Yes|Formation, beds|Reserved|Reserved|Reserved|||||Calymmian|1580||isotopic, U/Pb-Pb/Pb ion probe|Calymmian|||||||No|||Fricke, C.E. (PIRSA)|05/APR/11|||Derivation of name: Binberrie Hill located 23 km N of Olary, South Australia, northern OLARY 1:250 000 sheet.  Age:  Early Mesoproterozoic, SHRIMP U-Pb zircon age from Binberrie Hill ~1580 Ma. Lithology: White, cream to pink, coarse-grained, equigranular muscovite-biotite monzogranites; variably magnetic. Of Bimbowrie Suite, Curnamona Province Distribution: Large domal outcrops at Binberrie Hill, Olary Domain. Outcropping granite bodies commonly occur as plutons up to several kilometres across, ranging down to small masses within migmatite. Relationships: Granite bodies commonly have broad, diffuse migmatitic aureoles within host Willyama Supergroup metasediments. These granites appear to have intruded across folds of the Olarian Orogeny (~1620-1580 Ma) but are affected by later events such as the Cambro-Ordovician Delamerian deformation. Previously referred to as the 'Bimbowrie Granites' by Benton (1994) and later modified to 'Bimbowrie Suite' by Conor (2000). Expected publication: MESA Journal.|White, cream to pink, coarse-grained, equigranular muscovite-biotite monzogranites; variably magnetic||||Y|
Birkhead Formation|1729|||||Yes|Formation, beds|Formal|Other new published name|Defined|Injune Creek Group|8710|||Kimmeridgian||||Bathonian||||570|110|QLD|No|44021|45110|||||See also Walloon Coal Measures. Considered in part equivalent to Algebuckina Sandstone in NSW (RefID 69001, 2008). Broadly equivalent to Algebuckina Sandstone.|Fine-grained sandstone, siltstone and carbonaceous mudstone, with some coal.|sedimentary siliciclastic|organic-rich rock||N|
Birksgate Complex|29906|Birksgate Granitic Complex|1734|||Yes|Group, Suite|Formal|Variation of published name|Described|||||Mesoproterozoic|1300|||Paleoproterozoic|1600||||||No|43052||||||Fregon Domain, Musgrave Province. Connection to Birksgate Granitic Complex assumed. Volcanosedimentary protoliths of ages: ~1550 and 1300 Ma.  Many rocks in the Birksgate Complex are also in the Pitjantjatjara Supersuite. In W.A. this unit has also been referred to as Birksgate Metamorphics - to be renamed in updated version of the BELL ROCK map sheet.|Granulite to amphibolite facies quartzofeldspathic gneiss and paragneiss, locally migmatitic; granitic augen gneiss, locally mylonitic; felsic to ultramafic orthogneiss; leucogranite layers; garnet-sillimanite gneiss; staurolite gneiss; iron formation|high grade metamorphic rock|||Y|
Bittali Rhyolite|23390|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Gawler Range Volcanics|7059|||Mesoproterozoic||||Mesoproterozoic||||||SA|No|40430|40430|Blissett, A.H.|07/MAY/85||||Rhyolite-rhyodacite, feeder dykes and welded ash|igneous felsic volcanic|||N|
Bitter Springs Formation|1758|Bitter Springs Limestone|1761|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Cryogenian||||Cryogenian|||||1300||No|44261|48863|||||Late Precambrian. about 900 m.y. In 2008 believed to be ~825 Ma. Age from basalt within Loves Creek Member.|Crystalline dolostone, dolomitic limestone, siltstone, sandstone, evaporites, stromatolites, mafic volcanics.|sedimentary carbonate|sedimentary siliciclastic||N|
Black Hill Gabbro|37527|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described||||||||||||||||No|23309||||||Probably in SA, not Vic. Probably replaced by Black Hill Gabbroic Complex.|||||Y|
Black Hill Norite|24727|Black Hill norite|1794|||Yes|Formation, beds|Formal|Variation of published name|Described|||||Ordovician|476|5||Ordovician|490|39|||||No|32457|||||||Coarse-grained gabbro, norite.|igneous mafic intrusive|||Y|
Black Knob Marble|24185|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Arkaroola Subgroup|600|||Neoproterozoic||||Neoproterozoic|||||100|SA|Yes|37854|37854|B.Murrell|23/JUN/77|Gatehouse, C.G.|10/AUG/83||Black carbonaceous calcitic marbles with phlogopite, smoky quartz and potash feldspar restricted to certain beds, chalcedonic nodules in some bedding planes.||||N|
Black Maria Formation|75079|Black Maria|69692|||Yes|Formation, beds|Formal|Resvd name published|Described|Raven Hill Subgroup|72575|||Paleoproterozoic||||Paleoproterozoic|||||||No|64944||||||Reserved as Black Maria. Within the Saltbush Group. In the Olary Domain.|Dark grey, fine-grained psammite, psammopelite and pelite, locally graphitic and locally with calcsilicate ellipsoids.||||N|
