Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Bass Megasequence|41024|||||Yes|Clan|Sequence stratigraphy|Sequence strat published|Described|||||upper Malvacipollis diversus|51.5||biozone|Tricolporites lilliei|78||||||No|14235|||||||||||N|
Batesford Limestone|27329|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Torquay Group|18441|||Miocene||||Oligocene|||||||No|34421||||||Bass Basin. Probably not Otway Basin.|Two lithologies: soft calcarenite of sand-sized fragments of marine fossils, white when fresh,  weathering to yellow/yellow-brown; and a harder limestone (Moorabool Stone) of closely packed foraminifer tests; hardness due to carbonate cementation.|sedimentary carbonate|||N|
Batty Spur Granite|37630|Big River Granite|1595|||Yes|Formation, beds|Formal|Other new published name|Mentioned|||||Wenlock||||Silurian|||||||No|23309|||||| Age updated from GSV data (HG, Dec 2005).|I-type Granite.||||Y|
Baw Baw Granodiorite|26374|Baw Baw granodiorite|1275|||Yes|Formation, beds|Formal|Variation of published name|Described|||||Late Devonian|369|13||Late Devonian|369|13|||||No|32001||||||Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G236|Equigranular, medium-grained, biotite-hornblende granodiorite; I-type intrusive rock. Intruded by magnetic dykes.|igneous felsic intrusive|||Y|I-type
Bayliss Spur Tonalite|32561|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|Swifts Creek Igneous Complex|34974|||Early Devonian||||Early Devonian|||||||No|22968||Willman C.E.|13/JAN/98|||Age and lithology updated from GSV data (HG, Dec 2005).|Tonalite: green to grey; medium to coarse-grained; minor pegmatitic leucogranite and hornblendite ||||Y|
Baynton Granodiorite|1286|Baynton Granite|27331|||Yes|Formation, beds|Formal|Variation of published name|Defined|||Cobaw Suite|38292|Late Devonian|347|7|isotopic, K/Ar|Late Devonian|359|7|isotopic, K/Ar||||No|41850|64612|||||See also Baynton Granite. Age updated from GSV data (HG, Dec 2005).|Nonmagnetic, medium-grained, equigranular granodiorite with quartz, K-feldspar, biotite + hornblende.|igneous felsic intrusive|||Y|I-type
Bealiba Granodiorite|36977|Bealiba Granite|24703|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Early Devonian||||Early Devonian|||||||No|23603||||||Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G353|I-type granite with dark brown biotite and some microcline|igneous felsic intrusive|||Y|I-type
Bear Gully Chert Bed|35516|||||Yes|Bed|Formal|Resvd name published|Briefly described|||||Lancefieldian||||Cambrian|||||||No|23309||VandenBerg A. H. M.|22/MAY/00|||To be used in the Tasman Fold Belt System in Victoria Special Publication. See also Bear Gully Chert, Bear Gully Gritstone.|Chert||||N|
Beaufort Formation|21209|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Saint Arnaud Group|23952|||Cambrian||||Cambrian|520||||1500||No|43260||Cayley R.|23/JUN/94||||Marine turbiditic interbedded siltstone & mudstone with minor sandstone; mudstone is thin-bedded, pyritic; slightly higher regional magnetic response than other sediments; gravity response mostly moderate to high; high K, moderate to high Th, U|sedimentary siliciclastic|||N|
Beaumaris Sandstone|76739|Black Rock Sandstone|1832|||Yes|Formation, beds|Reserved|Reserved|Reserved||||||||||||||||No|||Buckeridge, J. (RMIT), and student|22/DEC/11|||Intended to replace Victorian Pliocene Black Rock Sandstone, to help reduce confusion with other uses of 'Black Rock'  elsewhere in Australia.|Extensively bio-turbated sequence of marine sands and silts; a basal phosphatic nodule layer  including an assemblage of vertebrate teeth + bones; lower horizons calcareous progressing to non-calcareous and ferruginous higher||||N|
Beaumaris beds|1342|||||Yes|Formation, beds|Informal|Unknown or process pending|Briefly described||||||||||||||||No|32687||||||Probably the same as the Black Rock Sandstone.|||||N|
Beauvallet Granodiorite|32493|Cobaw Granodiorite|4252|||Yes|Formation, beds|Formal|Other new published name|Defined|||Cobaw Granodiorite|4252|Late Devonian|359|7|isotopic, K/Ar|Late Devonian|363|7|isotopic, K/Ar||||No|44197|64612|||||GSV Code: G285. Age and lithology updated from GSV data (HG, Dec 2005). See also more recent records for Cobaw Granite, Cobaw granite, including age of 376 +/- 2 Ma; Bierlein et al. (2001b)[ RefID 67968, AJES 59(4), p495-525, Phillips et al 2012]|I-type granodiorite. Biotite-hornblende granodiorite, medium to coarse-grained, varying from equigranular to porphyritic, with qtz and feld phenocrysts.|igneous felsic intrusive|||Y|I-type
Beckworth Suite|1351|||||Yes|Group, Suite|Formal|Variation of published name|Fully described|||||Late Devonian||||Late Devonian|370||||||No|42827|||||||Granites and granodiorites.|igneous felsic intrusive|||Y|I-type
Bee Tree Granodiorite|26377|||||Yes|Formation, beds|Formal|Other new published name|Described|||Ocean View Suite|37587|Wenlock||||Wenlock|||||||No|42627||||||GSV Code: G33. Within the Kuark Metamorphic Complex. Age and lithology updated from GSV data (HG, Dec 2005)|Foliated, medium grained biotite, muscovite granodiorite; S-type|igneous felsic intrusive|||Y|
Beechworth Granite|1381|Beechworth Adamellite|1380|||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||Beechworth Suite|31572|Late Devonian|369|15|isotopic, K/Ar|Middle Devonian|377|12|isotopic, K/Ar||||No|37029||||||Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G195|Strongly fractionated I-type granite with red-brown biotite with haloes|igneous felsic intrusive|||Y|
Beechworth Suite|31572|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Late Devonian||||Middle Devonian|||||||No|42726|||||||||||Y|
Beehive Granite|34710|Beehive Adamellite|1385|||Yes|Formation, beds|Formal|Variation of published name|Described|||Coolangubra Suite|31461|Early Devonian||||Early Devonian|||||||No|22878||||||GSV Code: G21. Age and lithology updated from GSV data (HG, Dec 2005).|Pink, coarse grained, leucocratic, biotite granite; massive except on faulted margin, texturally variable with finer grained and megacrystic areas|igneous felsic intrusive|||Y|
Beetoomba Granodiorite|37870|Beetomba Granodiorite|37631|||Yes|Formation, beds|Formal|Variation of published name|Fully described|||||Pridoli||||Wenlock|||||||No|24145||||||See also Beetomba Granodiorite. Age and lithology updated from GSV data (HG, Dec 2005)|Hornblende granodiorite: pinkish grey, medium grained; I-type; very altered |igneous felsic intrusive|||Y|
Begg Creek Basalt|75954|Older Volcanics|14540|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||||Paleogene|||inferred, geological correlation|Paleogene|||inferred, geological correlation||||No|68115||Morand, V.J. (GSV)|19/MAY/11|||This basalt was formerly labelled Older Volcanic Group. It includes the basalt cap near Club Terrace lying on the ridge that Begg Creek Track traverses, near the head of Begg Creek, as well as outliers southwest and northeast of Combienbar that appear to be the same flow.|Tholeiite with phenocrysts of plagioclase, olivine and augite in a groundmass of plagioclase, pyroxene and brown glass|igneous mafic volcanic|||N|
Belfast Mudstone|1415|Belfast Mudstone Member|1413|||Yes|Formation, beds|Formal|Other new published name|Defined|Sherbrook Group|16826|||Santonian|83|||Cenomanian|91||||1362|VIC|No|48581|48581|||||This rank preferred in SA (91/27284). Was first nominated as a member of the Paaratte Formation by Bock and Glenie (1965); however Reynolds (1971) reinstated formation status.|Glauconitic dark mudstones.||||N|
Bell Point Limestone|27334|Bell Point limestone|1420|||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|Murrindindi Supergroup|35522|||Early Devonian||||Early Devonian|||||40||No|43461||||||A lungfish jaw and placoderm plates discovered (K.S.W. Campbell and J.A. Long, pers. comm). This unit also contains conodonts and microvertebrates of late Pragian age.|Limestone||||N|
Bell Point Limestone, Waratah Limestone|37669|||||Yes|Subgroup|Informal|Variation of published name|Mentioned|||||Pragian||||Pragian|||||||No|||||||Lithology referring to informal grouping of units to be used for Victoria 1:1million geological map, National Maps Project. Includes Bell Point Limestone and Waratah Limestone.|Marine limestone|sedimentary carbonate|||N|
Bellarine Volcanic Group|72699|Older Volcanics|14540|||Yes|Group, Suite|Formal|Resvd name published|Defined|||||Miocene|22.5|.5|isotopic, K/Ar|Oligocene|||||||No|65715||VandenBerg, A. (GSV)|16/NOV/06|VandenBerg, F.|16/NOV/06|Forms what was formerly the Older Volcanics on Bellarine Peninsula which juts into Port Phillip Bay. It has yielded a K/Ar age of 22.5 +/- 0.5 Ma from basalt (?where does this data come from?), and a tuff belonging to it is overlain by Miocene marl. Published in RefID 65715. VandenBerg (2009) Rock unit names in the Bendigo Zone portion of central Victoria, Seamless Geology project. GSV report 129, p14, 15.|Basalt lavas and mafic tuffs.|igneous mafic volcanic|||N|
Bellbird Creek Formation|1423|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|Merrimbula Group|11713|||Frasnian||||Frasnian|||||1740||No|43461|||||||Thin bedded sandstone, siltstone and mudstone|sedimentary siliciclastic|||N|
Bellbridge Granite|77284|Bellbridge Gneiss|24176|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Silurian||||Silurian|||||||No|68115||||||Omeo Zone. Shown as Bellbridge Gneiss on the Hume 1:50 000 geological map (O'Shea, 1979). Later mapping showed it to be granite, hence its renaming as Bellbridge Granite.|Granite|igneous felsic intrusive|||Y|
Beloka Gap Granite|30286|Marengo Granite|11290|||Yes|Formation, beds|Formal|Resvd name published|Described|Mount Leinster Igneous Complex|26764|||Triassic||||Triassic|||||||No|60507||VandenBerg A.H.M., Willman C.E., Hendrickx M. & Magart A.|09/MAY/96|||Formerly informally called Marengo Gap Porphyry and Marengo Granite. Age and lithology updated from GSV data (HG, Dec 2005)|Biotite granite: grey, strongly porphyritic in quartz and feldspar, miarolitic cavities often lined with smoky quartz: A-type.||||Y|A-type
Bemboka Supersuite|1449|||||Yes|Supergroup|Formal|Variation of published name|Briefly described|||||Early Devonian||||Early Devonian|||||||No|42827|||||||||||Y|
Ben Boyd Formation|1451|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Merrimbula Group|11713|||Famennian||||Frasnian|||||850||No|42158||||||Previously included in Worange Point Formation.|Fluvial to marine sandstone, conglomerate, siltstone, quartzite, shale|sedimentary siliciclastic|||N|
Ben Major Granite|37632|Ben Major Adamellite|34429|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||Glenlogie Suite|7426|Early Devonian||||Early Devonian|||||||No|23309||||||Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G368|Pale grey, medium grained, hornblende-biotite monzogranite|igneous felsic intrusive|||Y|I-type
Ben Nevis Granite|23373|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||Mount Cole Suite|28790|Middle Devonian|391|5|isotopic, K/Ar|Early Devonian|||||||No|42726||Cayley R.|21/JUN/93|||Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G374|Pale grey to cream, porphyritic biotite granite, contains dykes, pegmatite and quartz veins prevalent; small miarolitic cavities|igneous felsic intrusive|||Y|I-type
Bendoc Group|1474|||||Yes|Group, Suite|Formal|Resvd name published|Fully described|||||Llandovery|438|||Late Ordovician|500||||700||No|42294||Glen D., Lewis P.|10/SEP/90|||Murrindal area. MITTA MITTA 1:50 000. Geological Survey of Victoria map code: Ob.  Intruded by Yalgogrin, Kikoira and Ungarie Granites.|Black shale and slate, siliceous mudstone, chert, siltstone, fine grained quartz sandstone to quartzite; deep marine, massive to laminated, commonly graptolitic.|argillaceous detrital sediment|||N|
Bennies Formation|69710|||||Yes|Formation, beds|Formal|Variation of published name|Fully described|Tolmie Igneous Complex|26950|||Late Devonian||||Late Devonian|||||||No|61174||||||Geological Survey of Victoria map code: Dtb.|Ignimbrite, conglomerate, sandstone and mudstone.||||N|
Bentleys Plain Granodiorite|34905|||||Yes|Formation, beds|Formal|Other new published name|Described|||||Early Devonian||||Early Devonian|||||||No|22968||||||Type locality location given in ref. 00/30701. Age and lithology updated from GSV data (HG, Dec 2005)|I-type, Granodiorite: grey; coarse-grained equigranular; moderate biotite foliation; occasional igneous enclaves have diffuse margins ||||Y|
Berrawan Conglomerate|34880|||||Yes|Formation, beds|Formal|Other new published name|Described|Mount Tambo Group|26773|||Early Devonian||||Ludlow|||||||No|22968||||||Type section location given in ref.  00/30701. Basal unit of the Mount Tambo Group.|Alluvial fan deposits comprising cobble conglomerates with minor coarse greywackes and pebbly greywackes and minor mudstones.||||N|
Berrigama Granodiorite|37633|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|23309||||||G571, I-type.|I-type Granodiorite||||Y|
Berrigan Granite|1524|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Silurian||||Silurian|||||||No|44340|||||||Non-foliated coarse to very coarse pink biotite granite|igneous felsic intrusive|||Y|
Berrimal Granite|1525|||||Yes|Formation, beds|Formal|Other new published name|Described|||Coonooer Suite|37536|Early Devonian||||Early Devonian|||||||No|42726||||||Moderately magnetic (to 60 nT); radiometric response dominated by Th response although the K response is also higher than the nearby bedrock, U response is low (article: 60462). Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G358|Deeply weathered, medium grained, I-type, granite; biotite-hornblende intergrowths|igneous felsic intrusive|||Y|I-type
Berringama Granodiorite|37871|||||Yes|Formation, beds|Formal|Variation of published name|Fully described|||||Pridoli||||Wenlock|||||||No|24145||||||Age and lithology updated from GSV data (HG, Dec 2005)|Biotite granodiorite: dark grey, medium grained; equigranular, mainly weakly to moderately foliated; I-type; nonmagnetic ||||Y|
Berrmarr Subgroup|21238|||||Yes|Subgroup|Formal|Resvd name published|Described|Snowy River Volcanic Group|28138|||Middle Devonian|395|||Early Devonian|410||||||No|43206||K.Orth|05/JUN/87|||Murrindal area.|Extrusive, fluvial: felsic ignimbrite, megabreccia, minor rhyolite lava.|igneous felsic volcanic|||N|
Besford Ignimbrite|30290|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|Garden Creek Igneous Complex|75778|||Early Devonian|400|7|isotopic, K/Ar|Early Devonian|400|9|isotopic, U/Pb||500||No|60503||VandenBerg A.H.M., Willman C.E., Hendrickx M. & Magart A.|09/MAY/96|||Benambra 1:100 000 sheet area.  Part of the Cravensville Igneous Province. Formerly part of the Dartella Volcanic Group. Included in the Garden Creek Igneous Complex in the Seamless Geology of Eastern Victoria.|Coarse-grained red quartz-biotite ignimbrite; abundant biotite. Subaerial rhyolitic ignimbrite.|igneous felsic volcanic|||N|
Bete Bolong Granodiorite|1539|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Early Devonian||||Late Silurian|||||||No|38367||||||Age and lithology updated from GSV data (HG, Dec 2005). GSV Code: G57. Since replaces the Granite, should also be part of Bete Bolong Suite.|Grey-green, medium to coarse grained, I-type, hornblende granodiorite.|igneous felsic intrusive|||Y|I-type
Bete Bolong Suite|1540|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||||Late Devonian|||inferred, isotopic correlation|Late Silurian|||inferred, intrusive relationship||||No|42827||||||Age from constituents. Most shown as Wenlock - Early Devonian, but Feltis Farm Tonalite dated as 369+/-4Ma in 1995.|||||Y|
