Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Ashbrook Sandstone|34563|Ashbrook|21161|||Yes|Formation, beds|Formal|Resvd name published|Defined|Sue Group|34554|||Artinskian||||Artinskian|||||262||No|22820|22820|||||Vasse River Coalfields, Perth Basin. See also Ashbrook Coal Measures.|Numerous upward-fining cycles dominated by sandstone.|sedimentary siliciclastic|||N|
Ashburton Formation|698|Ashburton Beds|696|||Yes|Formation, beds|Formal|Variation of published name|Defined|Wyloo Group|20715|||Orosirian|1806|9|isotopic, U/Pb-Pb/Pb ion probe|Orosirian|1829|5|isotopic, Pb/Pb|5000|12000||No|44729|44692|||||Defined 1964. (Evans et al 2003; Sircombe 2003). Contains SHRIMP Pb-Pb dated volcanic rocks of 1806 +/- 9 (Nelson, 2003) and 1829 +/- 5 (Sircombe, 2003). Overlain by Capricorn Group dated at 1804 +/- 7. Overlies the June Hill Volcanics in Duck Creek Syncline, but  Ashburton Formation appears to be diachronus and is believed to be older than the volcanics in other areas.|Mudstone and sandstone, minor conglomerate, banded iron-formation, chert, dolomite, and mafic to felsic volcanics.|sedimentary siliciclastic|sedimentary carbonate||N|
Ashburton Formation - metabasalt|74340|||||Yes|Member, phase|Informal|Variation of published name|Briefly described|Ashburton Formation|698|||Paleoproterozoic||||Paleoproterozoic|||||||No||||||||Metabasaltic pillow lava and pillow breccia|igneous mafic volcanic|igneous volcanic||N|
Ashmore Volcanics|718|Ashmore Volcanic Beds|717|||Yes|Formation, beds|Formal|Variation of published name|Fully described|||||Middle Jurassic|133|||Early Jurassic|144||||||No|34363|||||||||||N|
Asterias Member|723|||||Yes|Member, phase|Formal|Other new published name|Briefly described||||||||||||||||No|42053|||||||||||N|
Athena Basalt|77087|||||Yes|Formation, beds|Reserved|Reserved|Reserved|Black Flag Group|28372||||||||||||||No|||Hall, C.(GSWA)|03/AUG/12|||Extrusive metabasalt found on the lowermost parts of the Black Flag Group, in the St Ives Goldfields mining camp. To be published in Electonic and digital 100K East Yilgarn 2013 update, Geological Survey of Western Australia, Department of Mines and Petroleum.|||||N|
Athol Formation|735|Athol formation|736|||Yes|Formation, beds|Formal|Variation of published name|Redefined|||||Callovian|165|||Pliensbachian|190|||||WA|No|41732|42615|||||Unit shows different age ranges in different areas. Greatest range in nothern Exmouth and Barrow Sub-basins; limited range in Dampier Sub-basin and Kangaroo Trough. Ages, relations, lithology updated from GA Timescales Project Feb 2009.|Deep marine claystones and shales.|argillaceous detrital sediment|||N|
Atley Igneous Complex|74823|||||Yes|Group, Suite|Formal|Resvd name published|Described|||Meeline Suite|74822|Neoarchean|2780|||Neoarchean|2780||||||No|64891||Van Kranendonk, M. (GSWA)|17/SEP/08|||Geological province: Murchison Domain. Age: 2780Ma.|Layered gabbros and anorthosite with magnetite and pyroxenitic layers; metamorphosed.|meta-igneous mafic intrusive|||N|
Attlee Jaspilite Member|744|||||Yes|Member, phase|Formal|Unknown or process pending|Described|Noganyer Formation|14203|||Archean||||Archean|||||||No|30562||||||Age from|||||N|
Augusta Anorthosite Complex|762|||||Yes|Group, Suite|Formal|Other new published name|Described|||||Mesoproterozoic||||Mesoproterozoic|||||||No|42069|||||||Garnet-bearing hornblende-plagioclase gneiss, garnet anorthosite, layered anorthosite, leucogabbro and gabbro (metamorphosed to amphibolite), and mottled anorthosite|meta-igneous mafic|igneous mafic intrusive||Y|
Aurilla Creek granite|30627|||||Yes|Formation, beds|Informal|STRATLEX Entry|Not recorded|||||Proterozoic||||Proterozoic|||||||No|||||||Used for Proterozoic granites project. Gascoyne Province.|||||Y|
Austin Downs Supersuite|74824|||||Yes|Supergroup|Formal|Resvd name published|Briefly described|||||Neoarchean|2694|||Neoarchean|2735||||||No|64891||Van Kranendonk, M. (GSWA)|17/SEP/08|||Geological province: Murchison Domain.|Monzogranite, layered gabbro sills, and dolerite; commonly foliated; metamorphosed.|meta-igneous felsic intrusive|meta-igneous mafic intrusive||Y|
Austin Formation|772|Austin Greywacke|32752|||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Lyons Group|28702|||Sakmarian||||Asselian||||||WA|No|44344|45016|||||Defn on Tech File G/50-1. See also Austin Member.|||||N|
Australind Formation|23346|Australind formation|786|||Yes|Formation, beds|Formal|Variation of published name|Defined|||||Middle Pleistocene||||Middle Pleistocene|||||3|WA|No|40367|40367|Semeniuk, V.|21/MAR/79|||Originally reserved 25-DEC-74?|Four sediment types including brown/orange and grey calcareous mud, brown or grey shelly calcareous mud, brown to cream calcareous sands and lithoclast (carbonate rock fragment) gravel.||||N|
Auvergne Group|787|Yambarra Beds|20790|||Yes|Group, Suite|Formal|Other new published name|Defined|||||Cryogenian|750||inferred|Cryogenian|810||inferred||1900|NT|No|32310|48938||||||Sandstone, siltstone, dolostone, conglomerate, dolarenite, shale.|sedimentary siliciclastic|||N|
BB1|39033|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Grandispora spiculifera||||Givetian||||0|2500||No|26357||||||Reference: GA REF *26357|||||N|
BB10|39047|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||upper Muderongia australis 2dii||||Egmontodinium torynum 4ai/ii||||0|460||No|26357||||||Reference: GA REF *26357|||||N|
BB11|39048|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Odontochitina operculata Zone 2c||||Muderongia testudinaria 2div||||0|431||No|26357||||||Reference: GA REF *26357|||||N|
BB12a|39049|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Muderongia tetracantha 2bi/ii||||Diconodinium davidii 2biii||||0|386||No|26357||||||Reference: GA REF *26357|||||N|
BB12b|39050|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Canninginopsis denticulata 1c||||Diconodinium davidii 2biii||||0|263||No|26357||||||Reference: GA REF *26357|||||N|
BB12c|39051|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Diconodinium multispinum 1aii||||Canninginopsis denticulata 1c||||0|742||No|26357||||||Reference: GA REF *26357|||||N|
BB13|39052|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||KCCM-20||||Conosphaeridinium striatoconum 0e||||0|403||No|26357||||||Reference: GA REF *26357|||||N|
BB14|39053|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Gublerina cuvillieri||||KCCM-21||||0|445||No|26357||||||Reference: GA REF *26357|||||N|
BB15a|39054|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||C13||||Gublerina cuvillieri||||0|412||No|26357||||||Reference: GA REF *26357|||||N|
BB15b|39055|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||KCCM-5||||KCCM-6||||0|328||No|26357||||||Reference: GA REF *26357|||||N|
BB15c|39056|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Abathomphalus mayaroensis Zone||||Abathomphalus mayaroensis Zone||||0|235||No|26357||||||Reference: GA REF *26357|||||N|
BB16|39057|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||T6||||Markalius inversus Zone NP1||||0|515||No|26357||||||Reference: GA REF *26357|||||N|
BB17|39058|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||T8||||Heliolithus kleinpellii Zone NP6||||0|147||No|26357||||||Reference: GA REF *26357|||||N|
BB18|39059|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||T14||||T9||||0|1130||No|26357||||||Reference: GA REF *26357|||||N|
BB19|39060|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Subzone N.4b||||Globigerina angulisuturalis Zone P.22 (=N.3)||||0|555||No|26357||||||Reference: GA REF *26357|||||N|
BB2|39034|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||STAGE 5||||Spelaeotriletes ybertii|||||943||No|26357||||||Reference: GA REF *26357|||||N|
BB20|39061|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||N.10/11||||Globoquadrina praedehiscens-G. dehiscens Zone N.5||||0|1107||No|26357||||||Reference: GA REF *26357|||||N|
BB21|39062|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||N.17a||||Globorotalia praefohsi Zone N.11||||0|557||No|26357||||||Reference: GA REF *26357|||||N|
BB22|39063|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Recent||||Globorotalia tumida plesiotumida Zone N.17||||97|1027||No|26357||||||Reference: GA REF *26357|||||N|
BB3|39036|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Kraeuselisporite saeptatus||||Protohaploxypinus microcorpus||||0|130||No|26357||||||Reference: GA REF *26357|||||N|
BB4|39038|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Samaropollenites quadrifidus||||Kraeuselisporite saeptatus||||0|525||No|26357||||||Reference: GA REF *26357|||||N|
BB5|39040|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Ashmoripollis reducta||||Samaropollenites quadrifidus||||0|375||No|26357||||||Reference: GA REF *26357|||||N|
BB6|39041|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Callialasporites turbatus||||Corollina torosa||||0|712||No|26357||||||Reference: GA REF *26357|||||N|
BB7|39042|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Contignisporites cooksoniae||||Callialasporites turbatus||||0|394||No|26357||||||Reference: GA REF *26357|||||N|
BB8a|39043|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Wanaea spectabilis Subzone 6ci/ii||||Rigaudella aemula 7ai||||0|362||No|26357||||||Reference: GA REF *26357|||||N|
BB8b|39044|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Omatia montgomeryi 5ci-iii||||Dingodinium swanense 6a||||0|38||No|26357||||||Reference: GA REF *26357|||||N|
BB8c|39045|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Pseudoceratium iehiense Zone 4ci-ii||||Pseudoceratium iehiense 4ci-iii||||0|402||No|26357||||||Reference: GA REF *26357|||||N|
BB9|39046|||||Yes|Formation, beds|Sequence stratigraphy|Sequence strat published|Briefly described|||||Egmontodinium torynum 4ai/ii||||Pseudoceratium iehiense 4ci-iii||||0|315||No|26357||||||Reference: GA REF *26357|||||N|
Babbagoola Formation|827|Babbagoola Beds|27104|||Yes|Formation, beds|Formal|Unknown or process pending|Described|||||Neoproterozoic||||Neoproterozoic|||||||No|32586|||||||Interbedded sandstone, claystone and siltstone; micaceous shale and siltstone are always present; basal conglomerate present locally.|sedimentary siliciclastic|||N|
Babrongan Formation|837|Babrongan beds|28241|||Yes|Formation, beds|Formal|Unknown or process pending|Briefly described|||||Late Devonian||||Late Devonian|||||||No|40992|||||||Shale, siltstone, partly calcareous; minor limestone and dolomite.||||N|
Backdoor Formation|24679|Fords Creek Shale|6804|||Yes|Formation, beds|Formal|Other new published name|Defined|Collier Group|34907|||Stenian|1070||inferred, intrusive relationship|Ectasian|1211||inferred||1740|WA|No|29916|40089|||||Within the Bangemall Supergroup.|Shale, siltstone, minor fine-grained sandstone, chert, mudstone, dolostone.|argillaceous detrital sediment|sedimentary carbonate||N|
Backdoor Formation - dolomite|74343|||||Yes|Member, phase|Informal|Variation of published name|Briefly described|Backdoor Formation|24679|||Stenian||||Ectasian|||||||No||||||||Dolomite and chert breccia|sedimentary carbonate|||N|
Badgeradda Group|863|Badgeradda Beds|32753|||Yes|Group, Suite|Formal|Other new published name|Defined|||||Neoproterozoic|800|||Mesoproterozoic|||||1700|WA|No|48823|45015|||||See also Lexicon.|Comprises folded sandstone, shale and conglomerate.|sedimentary siliciclastic|||N|
Baghdad Member|23351|||||Yes|Member, phase|Formal|Resvd name published|Briefly described||||||||||||||||No|41831||A.E.Cockbain|07/JAN/88||||||||N|
Baines beds|75570|Baines Beds|887|||Yes|Formation, beds|Informal|Variation of published name|Described|||||Mesoproterozoic||||Mesoproterozoic|||||1000|WA|Yes|||||||Defined on card, 5-OCT-73 as Baines Beds. Described in GSWA Memoir 3 (1990) , NW Birrindudu Basin,  p351, 352, 355. May be lateral equivalent of Birrindudu Group. Mesoproterozoic.|Shallow marine medium to thinly bedded, rippled and cross bedded sublithic sandstone and quartz sandstone with a sparse clayey matrix; minor lithic sandstone, greywacke, conglomerate and siltstone, with mudstone at the top|sedimentary siliciclastic|feldspar- or lithic-rich arenite to rudite||N|
Baker Formation|911|||||Yes|Formation, beds|Formal|Other new published name|Defined|Byro Group|3230|||Kungurian||||Artinskian|||||90|WA|No|44537|45016|||||See also Lexicon. Type area in SG50-14. Of the Minyala Sub-Group (Byro Group).|Siltstone and fine quartz wacke, locally fossiliferous.|argillaceous detrital sediment|feldspar- or lithic-rich arenite to rudite||N|
Bald Hill Granodiorite|943|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|40667||||||Possibly not intended as a formal name? Appears to be unpublished elsewhere.|||||Y|
Bald Rock Supersuite|74836|||||Yes|Supergroup|Formal|Resvd name published|Briefly described|||||Neoarchean|2592|||Neoarchean|2637||||||No|64891||Van Kranendonk, M. (GSWA)|17/SEP/08|||Geological province: Murchison Domain.  Age: c. 2630-2620Ma.|Undeformed monzogranite, syenogranite, and alkali granite; post-tectonic.|igneous felsic intrusive|||Y|
Baldwin Formation (WA)|950|Baldwin formation|952|||Yes|Formation, beds|Informal|Unknown or process pending|Mentioned||||||||||||||||No|32377|||||||||||N|
Baleine Formation|24169|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Neocomian||||Tithonian|||||1000|WA|Yes|45153|45153|V.Passmore|02/OCT/75|WA SNSC|14/SEP/79||Chiefly claystone, grey, silty to arenaceous, common traces of glauconite as high as 10% and traces of mica and pyrite.  Towards the east the upper part is interbedded sandstone and siltstone.||||N|
Balfour Formation|25772|Balfour Shale|955|||Yes|Formation, beds|Formal|Variation of published name|Defined|Manganese Group|11171|||Mesoproterozoic||||Mesoproterozoic||||||WA|No|43056|41669||||||Pale grey to green-grey manganiferous shale, fine-grained micaceous, calcareous, and glauconitic sandstone, interbedded red-brown shale, micaceous siltstone|argillaceous detrital sediment|sedimentary siliciclastic||N|
Bali Monzogranite|24684|||||Yes|Formation, beds|Formal|Variation of published name|Described|||||Archean||||Archean|||||||No|42697|||||||Coarse-grained monzogranite with K-feldspar megacrysts; internally massive, intense contact-parallel foliation with down-dip mineral lineation.; High Ca granite.|igneous felsic intrusive|||Y|
Balingup Complex|29756|Balingup|21179|||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Archean||||Archean|||||||No|43189||||||Reserved as Balingup, but NLR in 1981.|||||N|
Ballarat Conglomerate|35671|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Archean||||Archean|||||||No|23142|||||||Feldspar+/-quartz-phyric dacite content.||||N|
Ballinooka inlier|33908|||||Yes|Formation, beds|Informal|Unknown or process pending|Mentioned|||||Archean||||Archean|2900||||||No|22449||||||Province not stratigraphic name.|||||N|
Ballona Dyke|78635|||||Yes|Formation, beds|Informal|Other new published name|Described|||Widgiemooltha Dyke Suite|19990|Paleoproterozoic||||Paleoproterozoic|||||||No|69152||||||structural term|dolerite and gabbro; includes cumulate and granophyric differentiates|igneous mafic intrusive|||Y|
Ballythanna Sandstone Member|30078|||||Yes|Member, phase|Formal|Resvd name published|Defined|Callytharra Formation|26448|||Early Permian||||Early Permian|||||233|WA|Yes|23726||Mory A.|12/FEB/96|||Type section: Ballythanna 1, 65-298m, Byro Sub-basin. Lat 26deg03'42", Long 115deg40' 11" E.|Fine- to medium-grained sandstone, minor carbonaceous siltstone, locally bioturbated.||||N|
