Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Arthursleigh Suite|31547|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||Marulan Supersuite|69871|Early Devonian||||Early Devonian|||||||No|42726||||||Includes named 8 granitic units and one unnamed unit - Torwood Granodiorite, Springponds Tonalite and Columba, Marulan, Lumley, Mount Hannibal, Corridgery and Banshea Granites in Goulburn 1:250k sheet area and extends east into Moss Vale 1:100k area, where it includes the Pleasant Hill Granite, age: 412.6 +/-2.2 Ma. Broadly contemporaneous with Bindook Group volcanics, which the plutons intrude.|Massive to porphyritic coarse-grained biotite-hornblende granite, medium- to coarse-grained biotite granite, fine- to medium-grained porphyritic leuco-granite, tonalite, granodiorite, and microgranite dykes|igneous felsic intrusive|||Y|
Arthursleigh Tonalite|654|Arthursleigh Granodiorite|21158|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||Arthursleigh Suite|31547|Devonian||||Devonian|||||||No|41420||||||Originally reserved as Arthursleigh Granodiorite.|Heterogenous tonalite; with well-dev'd unusual zonation from relatively mafic core to a felsic rim of adamellite; has a contact zone >4km wide in Late Ordovician strata along its eastern margin.|igneous felsic intrusive|||Y|I-type
Arties Coal Member|77623|Arties Seam|657|||Yes|Member, phase|Reserved|Variation of published name|Reserved|Foybrook Formation|26561|||Late Permian||||Late Permian|||||||No|||Greenfield, J. (GSNSW)|14/JUN/12|||Sydney Basin.|Banded bright and dull coal seam; thin brown and grey mudstone bands, sporadic calcite in cleats; seam thickens to the NW with splits developing towards the base|organic-rich rock|argillaceous detrital sediment||N|
Ashburnia Group|29663|Cadia Group|3279|||Yes|Group, Suite|Formal|Resvd name published|Defined|||||Early Silurian||||Early Silurian|||||205||No|43642|23214|Krynen, J. for Lachlan NGMA project.|31/AUG/95|||Bathurst 1:250 000 sheet area. To replace Cadia Group.|||||N|
Ashburnia Group, Waugoola Group|42014|||||Yes|Supergroup|Informal|Variation of published name|Not recorded|||||Wenlock||||Llandovery|||||||No|||||||Informal grouping of units to be used on the New South Wales 1:1 million geological map, National Maps Project.|Shale, limestone, siltstone, calcareous and feldspathic sandstone, conglomerate|sedimentary siliciclastic|sedimentary carbonate||N|
Ashfield Shale|25701|||||Yes|Formation, beds|Formal|Variation of published name|Redefined|Wianamatta Group|19967|||Middle Triassic||||Middle Triassic|||||61.6|NSW|No|43373|35690||||||Black to light grey shale and laminite.|sedimentary siliciclastic|||N|
Ashford Coal Measures|705|||||Yes|Group, Suite|Formal|Other new published name|Defined|||||Kungurian|258|||Artinskian|268||||300||No|48784|44565|||||Separate unit from Ashford Limestone nomenclature.|Fluvial arenite, argillite, cobble conglomerate and interbedded coal horizons|sedimentary siliciclastic|organic-rich rock||N|
Ashford Limestone Member|76101|Ashford Limestone|709|||Yes|Member, phase|Formal|Variation of published name|Briefly described|Texas beds|18012|||Visean||||Visean|||||||No|||||||GSNSW's position is that this is current and has been published on the Inverell 1:250K metallogenic map (1998) [GSNSW State List May 2011]. This name also supersedes Ashford Caves Limestone Member. Note also unrelated unit:  Ashford Coal Measures.|Fossiliferous limestone, marble and magnetite-rich rock|sedimentary carbonate|||N|
Ashford Member|77318|||||Yes|Member, phase|Invalid|Variation of published name|Briefly described|Ashford Coal Measures|705|||Early Permian||||Early Permian|||||||No|68005||||||Invalidly named unit of Ashford Coal Measures. Contains the economically important Ashford seam; bituminous, medium volatile, high rank coking coal.|Coal, conglomerate.||||N|
Ashleigh Member|714|||||Yes|Member, phase|Formal|Unknown or process pending|Described|Glendalough Formation|7375|||Wenlock||||Llandovery|||||||No|35258|||||||Limestone and black shale||||N|
Ashton Member|27696|||||Yes|Member, phase|Formal|Other new published name|Fully described|Regans Creek Limestone|26869|||Late Ordovician||||Late Ordovician|||||41||No|32151|||||||||||N|
Ashtonfields Coal Member|77599|||||Yes|Member, phase|Reserved|Variation of reserved name|Reserved|Alnwick Formation|21118|||Permian||||Permian|||||||No|||Greenfield, J. (GSNSW) after B.C.Preston, K.J.Brown|14/JUN/12|||This name revived by GSNSW 14-JUN-2012.|Coal: dull and bright bands with stoney laminae; brown-black coaly shale, thin very fine-grained sandstone and siltstone partings|organic-rich rock|sedimentary siliciclastic||N|
Ashvale Granite|721|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Ashvale Suite|31545|Silurian||||Silurian|||||||No|42726|||||||Granite|igneous felsic intrusive|||Y|
Ashvale Suite|31545|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Silurian||||Silurian|||||||No|42726|||||||Granite|igneous felsic intrusive|||Y|
Asylum Granite|33796|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||Crooked Corner Suite|69868|Pridoli||||Ludlow|||||||No|50233||Pogson D.|11/NOV/99|||CROOKWELL 1:100 000 sheet area.  Of the Wyangla Batholith.|Foliated to massive, porphyritic biotite granite, miarolitic allanite-biotite microgranite and intrusive rhyolite|igneous felsic intrusive|||Y|
Attunga Creek Monzogranite|41049|Attunga Creek Adamellite|748|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||Moonbi Supersuite|36465|Early Triassic||||Late Permian|||||||No|24366||||||Source: DMR NAND04 Nandewar Geology Integration and Upgrade Project 18 Nov 2003. Formerly of the Moonbi Plutonic Suite as Attunga Adamellite.|Massive, weakly to strongly porphyritic, biotite and hornblende monzogranite|igneous felsic intrusive|||Y|I-type
Attunga Eclogite|40176|||||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||||Neoproterozoic|571|22|isotopic, U/Pb-Pb/Pb ion probe|Neoproterozoic|||||||No|24599||||||Not to be confused with the Attunga Creek nomenclature of NSW or Attunga Paringa Formation in Victoria.  See also the informal Attunga eclogite. Used in the Mafic-Ultramafic Event Series dataset 2013, where age of eclogite facies metamorphism, i.e., time of eclogite formation given as 571+/-22 Ma from Watanabe et al. (1998).  In the Woodsreef Mélange, southern part of New England Orogen (uncertain location: serpentinised ultramafic rocks in Peel Fault ~10 km northeast of Altunga at: ~Lat 30.850000, Long 150.925000)|Mafic eclogite (high-pressure metamorphosed basaltic rock, such as a basalt or gabbro), metagabbro|high-P metamorphic rock|meta-igneous mafic intrusive||U|
Austinmer Sandstone Member|776|Austinmer Sandstone|777|||Yes|Member, phase|Formal|Unknown or process pending|Described|Bargo Claystone|1098|||Late Permian||||Late Permian|||||||No|29900|||||||Sandstone|sedimentary siliciclastic|||N|
Australasian Coal|781|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|Newcastle Coal Measures|27861|||Permian||||Permian|||||||No|39308|||||||Coal|organic-rich rock|||N|
Avenall Basic Intrusive Complex|23347|||||Yes|Group, Suite|Formal|Unknown or process pending|Described|||||Late Silurian||||Early Silurian|||||||No|37529||H.Basden|05/MAY/80||||Mafic Intrusives|igneous mafic intrusive|||Y|
Avoca Valley Shale|24675|Upper Avoca Valley Shale|18853|||Yes|Formation, beds|Formal|Variation of published name|Defined|Cudal Group|4974|||Ludlow||||Wenlock|||||370|NSW|No|43515|40328|||||Originally named Upper Avoca Valley Shale. Intruded by Cowra Granodiorite. 370m thick at type section.|Green and red-brown shale, coarse garnetiferous arenite, conglomerate.|argillaceous detrital sediment|||N|
Avon Coal Member|77423|||||Yes|Member, phase|Informal|Variation of published name|Mentioned|Waukivory Creek Formation|24087|||Permian||||Permian|||||||No|||Greenfield, J. (GSNSW)|14/JUN/12|||Invalidly named member of Waukivory Creek Formation, Avon Subgroup, Gloucester Basin. In GSNSW stratigraphy list Nov 2013. Avon Subgroup has priority. Probably at least partly equivalent to the Avon Coal Seam. This Coal Member should be renamed to avoid any confusion with the Subgroup.|Coal with quartz rich tuffaceous material|organic-rich rock|igneous felsic volcanic||N|
Avon Lea Mudstone Member|795|||||Yes|Member, phase|Formal|Other new published name|Fully described|Cadia Coach Shale|3277|||Llandovery||||Llandovery|||||12||No|35258|||||||Massive grey mudstone characterised by very sparsely distributed white, sand sized feldspar grains.|sedimentary siliciclastic|||N|
Avon Subgroup|802|||||Yes|Subgroup|Formal|Variation of published name|Briefly described|Gloucester Coal Measures|7452|||Late Permian||||Late Permian|||||420||No|40872||||||Not related to Avon Supergroup in Victoria Tasman Fold Belt, which should be Avon River Supergroup. Subset of the Gloucester Coal Measures which Include rocks of the former Avon Coal Measures.|||||N|
Avondale Granite|29277|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Redfern Suite|31535|Carboniferous||||Carboniferous|||||||No|42726||||||Name ispossibly invalid as Avondale Clay in South Australia has priority for usage, although they are of different ages.|Granite|igneous felsic intrusive|||Y|
Avymore Claystone|77384|||||Yes|Formation, beds|Reserved|Reserved|Reserved|Black Jack Group|1798|||Permian||||Permian|||||||No|||Greenfield, J. (GSNSW)|12/JUN/12|||The unit averages 1.5 m in thickness in the southern and central parts of the Cobbora Embayment|Yellow to off white or buff claystone deposited as a locally reworked tuff.|argillaceous detrital sediment|||N|
Awaba Tuff|808|Awaba Tuff Member|807|||Yes|Formation, beds|Formal|Unknown or process pending|Described|Newcastle Coal Measures|27861|||Late Permian||||Late Permian|256|4|isotopic, U/Pb||30||No|43344|||||||Tuff, tuffaceous sandstone, tuffaceous siltstone, claystone, chert.|igneous|||N|
Ayr Conglomerate Member|819|Ayr Conglomerate|820|||Yes|Member, phase|Formal|Other new published name|Defined|Isismurra Formation|8801|||Early Carboniferous||||Early Carboniferous|||||470|NSW|No|32869||||||Defn card held for Ayr Conglomerate, but it is described as a member of the Isismurra Formation, ie. this is the same unit. [CEB May 2002]|Basal conglomerate, poorly sorted with interbeds and matrix of lithic arenite; large amount of arc-derived clasts.|sedimentary siliciclastic|||N|
Ayrdale Sandstone Member|821|||||Yes|Member, phase|Formal|Unknown or process pending|Described|Rowan Formation|26878|||Permian||||Permian|||||||No|36940|||||||Sandstone|sedimentary siliciclastic|||N|
Baal Bone Formation|24603|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Illawarra Coal Measures|27802|||Permian||||Permian|||||53|NSW|Yes|38614|40806|C.Bembrick, Robertson Research (Australia) Pty Ltd|25/JUL/80|Russell, T.|13/JUL/83|See letter for further information. Apparently not published in proposed publication: Australian Coal Geology. See Roy Soc NSW, 1983, instead (84/24116). Formerly part of Charbon Sub-Group.|Mudstone, siltstone, claystone, bioturbation.|sedimentary siliciclastic|||N|
Baan Baa Formation|24168|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||||||||||||0|54|NSW|Yes|40952||S.Thomson|20/MAR/86|NSW SNSC|24/OCT/86|Definition dated 24-JUN-1986.|||||N|
Babbinboon Formation|828|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|32866|||||||||||N|
Babego Tuff Member|829|||||Yes|Member, phase|Formal|Unknown or process pending|Fully described|Baledmund Formation|954|||Lochkovian||||Lochkovian|||||||No|35287|||||||Tuff|igneous|||N|
Babepercy Volcanics|23349|||||Yes|Formation, beds|Formal|Unknown or process pending|Fully described|Coombadjha Volcanic Complex|23506|||Late Permian||||Late Permian|||||100||No|41041||McPhie, J.|11/MAY/82||||Bedded volcaniclastic rocks and fine-grained silicic porphyry.|igneous|||N|
Babinda Volcanics|25702|Babinda volcanics|835|||Yes|Formation, beds|Formal|Unknown or process pending|Redefined|Kopyje Group|28654|||Pragian||||Lochkovian|||||1500|NSW|No|42467|41528||||||Rhyolitic vitric tuff with locally developed volcanic breccia overlain by porphyritic chloritic lithic-crystal or crystal-lithic, commonly vesicular tuff, pumiceous breccia, minor rhyolite lava and tuffaceous sediments (S-type) (Includes Hillcrest Tuff M|igneous felsic volcanic|||N|
Back Creek Group|845|Middle Bowen Beds|11779|||Yes|Group, Suite|Formal|Variation of published name|Defined|||||Late Permian|251|||Early Permian|268||||400|QLD|No|44514|36739|||||Almost identical in scope to the earlier term Middle Bowen (marine) series (Jack 1879, Koppe 1978).  Main oil source in Surat Basin -- for Moonie field. Only present in eastern part of Surat Basin.|Quartzose to lithic sandstone, siltstone, carbonaceous shale, minor coal and sandy coquinite.|sedimentary siliciclastic|organic-rich rock||N|
Back Creek Ignimbrite Member|70448|Back Creek Rhyodacite Tuff""|40551|||Yes|Member, phase|Informal|Variation of published name|Briefly described|Currabubula Formation|5055|||Late Carboniferous|308.9|2.8||Late Carboniferous|308.9|2.8|||||No|62095||||||RefID: 62095 - "Carboniferous-Lower Permian stratigraphy in Tamworth Belt ......." by Roberts et al (AJES 53/2, 2006). Could this be a typo for Chilcotts Creek Ignimbrite Member?? Relationship with Back Creek Tuff Mbr (superseded by Kankool Ignimbrite Member) unclear - probably both names refer to the same unit? Nomenclaturally the Back Creek Group has priority.|||||N|
Back Station Ignimbrite Member|69887|||||Yes|Member, phase|Formal|Other new published name|Briefly described|Gundary Volcanics|69883|||Silurian||||Silurian|||||||No|64238||Thomas, O. (GSNSW)|14/DEC/05|||For the new GOULBURN 1:250 000 sheet (2006). Part of the Mount Fairy Group.|Blue-grey crystal-rich welded dacitic ignimbrite composed of crystals/fragments of plagioclase, qtz-hornblende, clinopyroxene and orthopyroxene, +accessory opaques, K-feldspar, apatite + zircon, set in micro- to crypto-crystalline matrix; spherulites....|igneous felsic volcanic|||N|
Back Swamp Granodiorite|25770|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|||Bullenbalong Suite|2895|Late Silurian||||Late Silurian||||||NSW|No|35263|41905||||||Cordierite biotite granodiorite and tonalite commonly containing cordierite, common metasedimentary xenoliths|igneous felsic intrusive|||Y|
Baconian Swamp Granite Suite|76030|||||Yes|Group, Suite|Informal|Other new published name|Briefly described|||||Late Devonian||||Late Devonian|||||||No|66934||||||Includes Darcoola, Glenhope, Maude, Toopuntul, Ngangay, Oolambeyan and Baconian Swamp granites, which all appear to be informal units based entirely on geophysics, although there may be some data from water bores? All units interpreted as S-type granites. Shown as Late Devonian in RefID 66943.|||||Y|S-type
Baconian Swamp granite|76031|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Baconian Swamp Granite Suite|76030|Late Devonian||||Late Devonian|||||||No|66934||||||Of Baconian Swamp Granite Suite. Appear to be informal unit based entirely on geophysics, although there may be some data from water bores?  Interpreted as S-type granite. Shown as Late Devonian in RefID 66943.|||||Y|S-type
Badgerys Breccia|25771|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Talaterang Group|28268|||Carboniferous||||Carboniferous|||||26|NSW|No|31298|31298|||||Of the Talaterang Group (Scheibner, 1998); but interpreted as part of the Shoalhaven Group by Tye, Fielding and Jones (1996).   Unit to be downgraded to Member, for use in the Moss Vale 1:100k sheet area. Tye et al. (1996) suggested the `Badgerys Breccia¿ is nothing more than a facies variation of the Tallong Conglomerate. [S. Trigg 16-FEB-2012]|Poorly sorted angular clasts, upper part is megabreccia (a lateral moraine?).|sedimentary siliciclastic|||N|
Badgerys Breccia Member|76755|Badgerys Breccia|25771|||Yes|Member, phase|Reserved|Variation of published name|Reserved|||||Carboniferous||||Carboniferous|||||||No|||Trigg, S., Campbell, L. (GSNSW)|16/FEB/12|||Of the Tallong Conglomerate. For use in the Moss Vale 1:100k sheet area. Tye et al. (1996) suggested the `Badgerys Breccia¿ is nothing more than a facies variation of the Tallong Conglomerate. [S. Trigg 16-FEB-2012]|||||N|
Badja Granodiorite|21173|Badja Granite|869|||Yes|Formation, beds|Formal|Resvd name published|Described|||Glenbog Supersuite|7362|Early Devonian||||Late Silurian|||||||No|43233||Lewis P.|21/DEC/90|||Same unit as Tilga Granodiorite used in D. Ilsley's thesis.|Hornblende-biotite granodiorite|igneous felsic intrusive|||Y|I-type
Bagdad Formation|875|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Ashburnia Group|29663|||Llandovery||||Llandovery|||||104||No|35258|23214||||||Limestone, sandstone, conglomerate, siltstone.|sedimentary carbonate|||N|
