Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Angore Granite|36301|Angore|29346|||Yes|Formation, beds|Formal|Resvd name published|Briefly described|||O'Briens Creek Suite|69337|Late Carboniferous||||Late Carboniferous|||||||No|23510||Mackenzie D.E.|08/AUG/01||||Pink to white, medium to coarse-grained biotite granite; some fine-grained biotite granite and porphyritic biotite granite|igneous felsic intrusive|||Y|
Annable Granite|30693|Annable granite|28081|||Yes|Formation, beds|Formal|Variation of reserved name|Briefly described|||Sybella Suite|30647|Statherian|1666|||Statherian|1682||||||No|50536||Wyborn L.A.I.|27/FEB/95|||Mount Isa Province|Granite|igneous felsic intrusive|||Y|
Annie Creek Schist|28024|Annie Creek|21142|||Yes|Formation, beds|Formal|Resvd name published|Described|Yambo Metamorphic Group|23282|||Mesoproterozoic||||Mesoproterozoic||||||QLD|No|43287||Blewett R.|01/MAR/93|||For subunit of Holroyd or Dargalong Metamorphics. Age: ~1580Ma (SHRIMP). Reserved as Annie Creek but name should not have been used as Annie Creek Limestone in Nt has precedence.|Two-mica-garnet schist (rare sillimanite); (garnet-)muscovite quartzite interleaved with two-mica granite|metasedimentary siliciclastic|||N|
Anniebrook Seam|74639|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|Redgate Coal Measures|34564|||Late Permian||||Late Permian|||||||No|22820||||||Although this seam is a member of the Upper Permian Redgate Coal Measures, which generally has little prospect for economoic development, it is of suffieciently high quality in the Rosa Brook area to merit mention by the authors in the GSWA Record 1998/7 (Le Balnc Smith and Kristensen 1998).|||||N|
Anning Granite|24162|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||White Springs Supersuite|36107|Silurian||||Silurian||||||QLD|Yes|35920|35920|Bain, J.H.C.|23/MAR/77|Whitaker, W.|09/MAR/79|Defn card held [CEB May 2002]|Pink to cream, locally weakly foliated, medium-grained biotite leucogranite|igneous felsic intrusive|||Y|
Annmore Quartz Monzodiorite|471|||||Yes|Formation, beds|Formal|Resvd name published|Defined|||Retreat Supersuite|77636|Late Devonian|359||isotopic, K/Ar|Late Devonian|||inferred, geochemical correlation|||QLD|Yes|42614|43029|||Withnall, I.|10/MAR/08|DEFINITION CARD  rec'd March 2008. Corrected K/Ar biotite ages (359, 362 Ma) are probably minimum ages [Queensland Geology 7, p109]|Grey, fine to coarse-grained, equigranular to porphyritic, quartz monzodiorite to granodiorite; subordinate hornblende gabbro and biotite-hornblende diorite|igneous felsic intrusive|||Y|
Answer Slate|28185|||||Yes|Formation, beds|Formal|Other new published name|Redefined|Kuridala Group|9919|||Statherian|1610|||Statherian|1680|||||QLD|Yes|44290|49009|Blake D.H.|18/JUL/06|Whitaker, W.|10/DEC/80|Defn card held [CEB May 2002]. Intruded by Gin Creek Granite. moved from Mary Kathleen Group to Kuridala Group in NW Qld Mineral and Energy Province report 2011.|Slate, phyllite, metasiltstone, mica schist; minor feldspathic quartzite, chert.|metasedimentary siliciclastic|||N|
Ant Hill Andesite Member|23339|||||Yes|Member, phase|Formal|Unknown or process pending|Described|Ironhurst Formation|23662|||Late Carboniferous||||Late Carboniferous|||||||No|39917||D.E.Mackenzie|27/MAY/80|||In Georgetown area.|Dark greenish-grey augite-basaltic andesite to basalt; possible includes intrusive equivalents; dark greenish-grey to green, intensely altered, fine, abundantly plagioclase-phyric basaltic andesite to andesite; brecciated in part||||N|
Aquarium Formation|513|Aquarium Formation""|34029|||Yes|Formation, beds|Formal|Other new published name|Redefined|Tawallah Group|17902|||Statherian|1730||inferred, underlying unit|Statherian|1740||inferred, underlying unit||200|NT|Yes|44287|45162|||NT SNSC|18/AUG/03| Defn on Tech File E/53-8. Redefinition by David Rawlings.|Glauconitic and dolomitic siltstone, shale, sandstone, dolomite; locally hornfelsed|sedimentary siliciclastic|sedimentary carbonate||N|
Aralba Granite|27974|Aralba Adamellite|523|||Yes|Formation, beds|Formal|Other new published name|Described|||Aralba Suite|29752|Early Devonian||||Late Silurian||||||QLD|No|43287||||||Within the Kintore Supersuite.  Intrudes Yambo Metamorphic Group|Porphyritic (garnet-)biotite-muscovite granite to granodiorite; K-feldspar, biotite, and muscovite phenocrysts|igneous felsic intrusive|||Y|
Aralba Suite|29752|||||Yes|Group, Suite|Formal|Resvd name published|Described|||Kintore Supersuite|9629|Early Devonian||||Late Silurian|||||||No|43287|||||||Muscovite-phyric biotite granite|igneous felsic intrusive|||Y|
Aramac Coal Measures|526|||||Yes|Formation, beds|Formal|Unknown or process pending|Defined|Joe Joe Group|28230|||Early Permian||||Early Permian|||||250|QLD|Yes|30915|31122|Gray A.R.G., Swarbrick C.F.J.||Playford, G.|13/FEB/75|Defn card held [CEB May 2002]|Quartzose to labile sandstone, carbonaceous siltstone and mudstone,and coal.|sedimentary siliciclastic|organic-rich rock||N|
Aranbanga Volcanic Group|27670|Aranbanga beds|529|||Yes|Group, Suite|Formal|Variation of published name|Redefined|||||Late Triassic|214|||Late Triassic|221|4|||300|QLD|No|41736|41738||||||Rhyolitic to dacitic lava and pyroclastic deposits, minor volcaniclastics.|igneous felsic volcanic|||N|
Aranbanga and North Arm Volcanic Groups; Agnes Water, Bobby, Chillingham, Coulston, Dangore, Dooloo Tops, Morang, Mount Byron, Mount Eagle, Ooramera, Portal Creek and Winterbourne Volcanics; Callide Coal Measures, Brisbane Tuff, Cynthia beds|78082|||||Yes|Formation, beds|Informal|Variation of published name|Mentioned|||||Triassic||||Triassic|||||||No|68553||||||Published in Queensland Geology 1:2 000 000 map (2012). Informally grouped as 'Middle to Late Triassic volcanic units, southeast Queensland' (StratNo 78432) in digital version. Digital version to be used in GA 1:2.5m Bedrock Geology.|Andesitic to rhyolitic flows and volcaniclastic rocks, including ignimbrite; minor polymictic conglomerate, volcanic breccia, sandstone and siltstone|igneous felsic-intermediate volcanic|sedimentary siliciclastic||N|
Arbroath beds|539|||||Yes|Formation, beds|Informal|Other new published name|Described|||||Early Permian||||Early Permian|||||||No|42250|||||||Siliciclastics and minor coal.|sedimentary siliciclastic|organic-rich rock||N|
Arcadia Formation|542|||||Yes|Formation, beds|Formal|Other new published name|Defined|Rewan Group|16054|||Triassic||||Triassic||||||QLD|No|45095|45095||||||Red mudstone with siltstone and fine-grained sandstone.|sedimentary siliciclastic|||N|
Arch Creek Limestone Member|23340|||||Yes|Member, phase|Formal|Resvd name published|Redefined|Shield Creek Formation|27653|||Pragian||||Lochkovian||||||QLD|Yes|41260|41679|I.W.Withnall|25/JUN/87|Withnall, I.|18/MAR/08|REDEFINITION CARD rec'd March 2008.  Graveyard Creek Subprovince.|Bioclastic calcarenite. Highly fossiliferous limestone lens||||N|
Archerfield Basalt Member|545|||||Yes|Member, phase|Formal|Other new published name|Defined|Corinda Formation|4730|||Eocene||||Eocene|||||||No|44687|44687|||||See also Archerfield Basalt. Age from parent unit, Corinda Formation. 1981 reference.|||||N|
Arden Granite|77810|Arden granite|36597|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||Ootann Supersuite|14620|Late Carboniferous||||Late Carboniferous|||||||No|68405||||||Variation of (?supersedes) informal Arden granite (unit no. 36597).|Hornblende-biotite granite.|igneous felsic intrusive|||Y|I-type
Ardinore Chert|34970|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||5||No|22954|||||||||||N|
Ardmore Chert Member|556|||||Yes|Member, phase|Formal|Other new published name|Briefly described|Thorntonia Limestone|18088|||Late Cambrian||||Middle Cambrian|||||||No|45079||||||See also Ardmore Chert. Name appears to have been dropped in NT - See "Ardmore Chert Member", but may still be in use in Qld? [CEB Sept 2011]|Regionally extensive layer of rubbly black to white banded and convoluted chert and chert breccia that is well developed in the Quita Creek area and crops out in the Ardmore Outlier||||N|
Ardroy Tuff Member|27312|||||Yes|Member, phase|Formal|Unknown or process pending|Defined|||||Middle Triassic||||Middle Triassic||||||QLD|No|34261|34261||||||||||N|
Argentine Metamorphics|574|Argentine metamorphics|575|||Yes|Formation, beds|Formal|Other new published name|Defined|||||Early Ordovician|480||inferred, intrusive relationship|Neoproterozoic||||||QLD|No|44058|48904|||||Intruded by Pall Mall Granite.  Charters Towers Province, Thomson Orogen (Geology of Queensland 2013, p141)|Mica schist, quartzite, para-amphibolite, chlorite schist, calc-silicate rocks, impure marble metachert, ironstone; Migmatitie, biotite gneiss, mica schist, ortho-amphibolite, para-amphibolite, serpentinite, clinopyroxenite, phyllonite.|metamorphic|||N|
Argentine Metamorphics - amphibolite|69525|||||Yes|Member, phase|Informal|Variation of published name|Not recorded|Argentine Metamorphics|574|||Paleozoic||||Neoproterozoic|||||||No|||||||Informal subdivision of Argentine Metamorphics to be used on the Queensland 1:1million geological map, National Maps Project.|Laminated and massive amphibolite, minor clinopyroxenite and subordinate schist and gneiss|meta-igneous mafic volcanic|||N|
Argentine Metamorphics - gneiss|69526|||||Yes|Member, phase|Informal|Variation of published name|Not recorded|Argentine Metamorphics|574|||Paleozoic||||Neoproterozoic|||||||No|||||||Informal subdivision of Argentine Metamorphics to be used on the Queensland 1:1million geological map, National Maps Project.|Biotite gneiss, migmatite and biotite orthogneiss; grades into mica schist and quartzite in the southeast|high grade metamorphic rock|||N|
Argentine Metamorphics - schist|69527|||||Yes|Member, phase|Informal|Variation of published name|Not recorded|Argentine Metamorphics|574|||Paleozoic||||Neoproterozoic|||||||No|||||||Informal subdivision of Argentine Metamorphics to be used on the Queensland 1:1million geological map, National Maps Project.|Fine-grained mica schist, quartzite, and subordinate laminated and massive amphibolite, minor clinopyroxenite|metasedimentary siliciclastic|||N|
Argentine, Charters Towers and Running River Metamorphics|78093|||||Yes|Formation, beds|Informal|Variation of published name|Mentioned|||||Early Palaeozoic||||Neoproterozoic|||||||No|68553||||||Published in Queensland Geology 1:2 000 000 map (2012). To be used in GA 1:2.5m Bedrock Geology.|Schist and quartzite, garnetiferous in places; actinolite schist, migmatite, some garnetiferous granite and pegmatite; minor serpentinite, amphibolite, gneiss|metasedimentary siliciclastic|high grade metamorphic rock||N|
Argylla Formation|585|Argylla formation|587|||Yes|Formation, beds|Formal|Variation of published name|Redefined|||Argylla Suite|31445|Statherian|1761|4||Statherian|1778|3|||3000|QLD|Yes|39798|44989|Derrick G|30/JAN/07|Staines, H.R.E.|24/NOV/75|Mount Isa Province. 10 000? m thick. Partial redefinition 1975. Card held [CEB May 2002].  Age: <1800Ma. Age: ~1746-1777 +/- 21Ma (U-Pb). Intruded by Wonga Suite.  Previously included in Tewinga Group, but not in  Geology of Queensland 2013, p58.|Porphyritic rhyolitic to dacitic tuff, andesite, quartz feldspar porphyry, quartzite, schist, gneiss; minor siltstone, arkose, conglomerate and metabasalt|igneous felsic volcanic|metasedimentary siliciclastic||N|
Argylla Formation, Magna Lynn Metabasalt|78094|||||Yes|Formation, beds|Informal|Variation of published name|Mentioned|||||Paleoproterozoic||||Paleoproterozoic|||||||No|68553||||||Published in Queensland Geology 1:2 000 000 map (2012). To be used in GA 1:2.5m Bedrock Geology.|Rhyolitic metavolcanics; minor siltstone, sandstone and conglomerate; metabasalt|meta-igneous felsic volcanic|meta-igneous mafic volcanic||N|
Argylla Suite|31445|Argylla suite|588|||Yes|Group, Suite|Formal|Variation of published name|Briefly described|||||Paleoproterozoic|1746|||Paleoproterozoic|1810||||||No|50536||||||In the Mount Isa Province. Comprises volcanics of Argylla and Bottletree Formations, and the intrusive Bowlers Hole Granite and Mairindi Creek Granite.  An example of the Sybella Association.|Predominantly volcanics. Pinkish-grey porphyritic rhyolite and dacite.|igneous felsic volcanic|igneous felsic intrusive||Y|
Arkara Gneiss|28028|Arkara|21150|||Yes|Formation, beds|Formal|Resvd name published|Described|Yambo Metamorphic Group|23282|||Mesoproterozoic||||Mesoproterozoic||||||QLD|No|43287||Blewett R.|08/MAR/94|||Age: ~1575 - 1585Ma(SMRIMP).|Dark grey, medium-grained, garnet-bearing tonalite to granite; locally highly porphyritic; extensively recrystallised and variably deformed (mylonitised)|igneous felsic intrusive|high grade metamorphic rock||N|
Armagh Limestone|24667|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|34252|||||||||||N|
Armraynald beds|618|Armraynald Beds|617|||Yes|Formation, beds|Informal|Unknown or process pending|Described|||||Quaternary||||Neogene|||||||No|38291||||||Together with Claraville and Wondoola beds thickness is 70m. Geological Province: Western Cape York, Karumba Basin.|Clay and silt, minor sand and travertine; black clay soils; older alluvial deposits|regolith|||N|
Arnolds Ridge Felsite|623|||||Yes|Formation, beds|Formal|Unknown or process pending|Mentioned||||||||||||||||No|38095|||||||||||N|
Aroonbeta Rhyolite|21151|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Djungan Volcanic Subgroup|21673|||Early Permian|281|2||Early Permian|289|10|||80||No|43151|43626|Mackenzie D.E.|04/MAY/89|||Featherbed Cauldron Complex.|Pale grey, greenish grey, purplish brown, or brown, lithics-poor to lithics-rich, crystal-rich, rhyolitic ignimbrite; with mainly rhyolite clasts up to 20 cm.||||N|
Arra Granite|37925|Arra granite|36596|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||Ootann Supersuite|14620|Late Carboniferous||||Late Carboniferous|||||||No|23291||||||Intruded by Charles Knob granite.|Mainly (muscovite-) biotite granite|igneous felsic intrusive|||Y|
Arrabury Formation|23342|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Nappamerri Group|13823|||Anisian||||Tatarian||||50|412|QLD|No|42008|42008|Powis G.D.|21/MAR/89|||The unit overlain disconformably by Eromanga Basin Sediments. Combined thickness of the three members is 375m.|Red beds, sandstone, siltstone, mudstone carbonaceous in part. Fluvial, fluvio-lacustrine.|sedimentary siliciclastic|||N|
Arringunna Rhyolite|21154|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Yongala Volcanic Subgroup|27971|Lags Supersuite|10010|Early Permian|288|17|isotopic, Rb/Sr|Early Permian|290|12|isotopic, Rb/Sr||900||No|43083|43626|Mackenzie D.E.|04/MAY/89|||Age: 290+/-12 Ma, Rb-Sr. Featherbed Cauldron Complex.|Medium to very dark grey, bluish grey or greenish grey, very crystal-rich, rhyolitic ignimbrite; with pale grey, coarsely porphyritic 'pumice' and rare rhyolite clastes; vitrophyre in places at/near base.||||N|
Arrinthrunga Formation|632|||||Yes|Formation, beds|Formal|Other new published name|Defined|Narpa Group|37962|||Late Cambrian||||Late Cambrian||||450|975|QLD|No|44327|45052|||||SF53-11 and SE 53-12. Synonymous with former Meeta beds (ELKEDRA, SANDOVER RIVER, FREW RIVER, and AVON DOWNS).|Dolostone, limestone, minor quartz sandstone, siltstone, shale, marl and conglomerate.|sedimentary carbonate|sedimentary siliciclastic||N|
Arrongulla Formation|27036|||||Yes|Formation, beds|Formal|Unknown or process pending|Described|Inorunie Group|27438|||Neoproterozoic||||Mesoproterozoic|||||||No|40218||D.E.Mackenzie|29/OCT/80||||Dark red-brown, variably ferruginous laminated micaceous lithic-quartz siltstone and fine sandstone; mudstone; minor shale, fine to medium orthoquartzite|sedimentary siliciclastic|||N|
Arrow Sandstone Formation|36374|||||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|23425||||||Of Pascoe River Group? - this name not recorded elsewhere so is in doubt?|||||N|
Artella Granite|27999|Artella|21156|||Yes|Formation, beds|Formal|Resvd name published|Described|||Kintore Supersuite|9629|Late Devonian||||Late Silurian|||||||No|43596||Mackenzie D.E.|20/APR/94|||A lagoon in N.Qld.|||||Y|
Artemis Granodiorite|27945|||||Yes|Formation, beds|Formal|Resvd name published|Fully described|||Flyspeck Supersuite|27776|Early Devonian||||Late Silurian|||||||No|42610||Mackenzie D.E.|01/MAY/92|||Cape York Peninsula Batholith. FD in 93/27540.|Pale to mid grey allanite-biotite granodiorite, porphyritic in part|igneous felsic intrusive|||Y|
