Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Anningie Member|72424|Anningie|35618|||Yes|Member, phase|Formal|Resvd name published|Defined|Lander Rock Formation|69780|||Statherian|1789||inferred, intrusive relationship|Orosirian|||inferred, geological correlation||1200||Yes|62642||Donnellan, N. (NTGS)|21/FEB/07|Kruse, P.D.||Reserved as Anningie. Intruded by Esther Granite|Predominantly micaceous fine-grained quartzo-feldspathic schist; local sillimanite schist apparently proximal to contacts with intrusive mafic rocks; layer-parallel ortho-amphibolite.|high grade metamorphic rock|||N|
Answer Slate|28185|||||Yes|Formation, beds|Formal|Other new published name|Redefined|Kuridala Group|9919|||Statherian|1610|||Statherian|1680|||||QLD|Yes|44290|49009|Blake D.H.|18/JUL/06|Whitaker, W.|10/DEC/80|Defn card held [CEB May 2002]. Intruded by Gin Creek Granite. moved from Mary Kathleen Group to Kuridala Group in NW Qld Mineral and Energy Province report 2011.|Slate, phyllite, metasiltstone, mica schist; minor feldspathic quartzite, chert.|metasedimentary siliciclastic|||N|
Anthony Lagoon Formation|76092|Anthony Lagoon beds|482|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|Barkly Group|32954|||Middle Cambrian||||Middle Cambrian|||||||No|67144||||||'Anthony Lagoon beds' was formally redefined as 'Formation' in the explanatory notes for: Kruse PD, Maier RC and Khan M, 2009. Walhallow-Brunette Downs-Alroy-Frew River, Northern Territory. 1:250 000 geological map series explanatory notes, SE 53-07, SE 53-11, SE 53-15, SF 53-03. Northern Territory Geological Survey, Darwin. (T. Munson, NT Convenor, 26-AUG-2011).|Dolomudstone/dolosparstone, dolomitic-siliciclastic siltstone and mudstone, dolomitic sandstone-siltstone interbeds; evaporites, chert concretions; minor intraclast and oncoid dolostone, microbial dololaminite, dolomitic quartz sandstone.|sedimentary carbonate|sedimentary non-carbonate chemical or biochemical||N|
Antrim Plateau Volcanics|488|Antrim Plateau Basalts|487|||Yes|Formation, beds|Formal|Variation of published name|Defined|Kalkarindji Volcanic Group|69564|Kalkarindji Suite|75724|Middle Cambrian|505|2|isotopic, Ar/Ar|Early Cambrian|513|12|isotopic, U/Pb-Pb/Pb ion probe||1500|WA|No|44965|41840|||||Present name by Traves (1955). U-Pb SHRIMP age 513 +/- 12 Ma. Ar-Ar ages 505 +/- 2 and 508 +/- 2 Ma (Glass and Phillips, 2006). K-Ar age ~510 Ma. Of the Kalkarindji continental flood basalt province. Included in the Kalkarindji Suite in Oct 2009.|Massive and amygdaloidal tholeitic basalt and basalt breccia; commonly capped by ferricrete; minor sandstone and chert interbeds|igneous mafic volcanic||intracratonic|N|
Antrim Plateau Volcanics 2 - sandstone|70590|||||Yes|Member, phase|Unnamed|Variation of published name|Briefly described|Antrim Plateau Volcanics|488|||Early Cambrian||||Early Cambrian|||||||No||||||||Quartzose and feldspathic sandstone, rare limestone |sedimentary siliciclastic|||N|
Antrim Plateau Volcanics 3 - chert|70589|||||Yes|Member, phase|Unnamed|Variation of published name|Briefly described|Antrim Plateau Volcanics|488|||Early Cambrian||||Early Cambrian|||||||No||||||||Laminated chert, limestone |sedimentary non-carbonate chemical or biochemical|||N|
Antrim Plateau Volcanics 4 - sandstone|70591|||||Yes|Member, phase|Unnamed|Variation of published name|Briefly described|Antrim Plateau Volcanics|488|||Early Cambrian||||Early Cambrian|||||||No||||||||Interbedded sandstone and chert |sedimentary siliciclastic|||N|
Antrim Plateau Volcanics 5 - sandstone|70592|||||Yes|Member, phase|Unnamed|Variation of published name|Briefly described|Antrim Plateau Volcanics|488|||Early Cambrian||||Early Cambrian|||||||No||||||||Tuffaceous sandstone with angular chert and vesicular basalt fragments near base, minor dark grey chert interbeds |sedimentary siliciclastic|||N|
Antrim Plateau Volcanics 6 - basalt|70585|||||Yes|Member, phase|Unnamed|Variation of published name|Briefly described|Antrim Plateau Volcanics|488|||Early Cambrian||||Early Cambrian|||||||No||||||||Medium-grained porphyritic basalt with plagioclase phenocrysts |igneous mafic volcanic|||N|
Antrim Plateau Volcanics 7 - agglomerate|70586|||||Yes|Member, phase|Unnamed|Variation of published name|Briefly described|Antrim Plateau Volcanics|488|||Early Cambrian||||Early Cambrian|||||||No||||||||Agglomerate, highly weathered and lateritised in places |igneous mafic volcanic|||N|
Antrim Plateau Volcanics 8 - agglomerate|70587|||||Yes|Member, phase|Unnamed|Variation of published name|Briefly described|Antrim Plateau Volcanics|488|||Early Cambrian||||Early Cambrian|||||||No||||||||Agglomerate |igneous mafic volcanic|||N|
Anuma Schist|496|Anuma schist|27062|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|Strangways Metamorphic Complex|17395|||Paleoproterozoic||||Paleoproterozoic|||||||No|9199|||||||Kyanite-muscovite schist; overlain by intercalated mica schist with staurolite and kyanite, quartzofeldspathic gneiss; some calcareous rocks near top|high grade metamorphic rock|||N|
Apertawonga Monzogranite|73191|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||Frederick Suite|40071||||||||||||No|62580||||||See also the informal variations: Apertawonga monzogranite and Apertawonga granite.|||||Y|
Aquarium Formation|513|Aquarium Formation""|34029|||Yes|Formation, beds|Formal|Other new published name|Redefined|Tawallah Group|17902|||Statherian|1730||inferred, underlying unit|Statherian|1740||inferred, underlying unit||200|NT|Yes|44287|45162|||NT SNSC|18/AUG/03| Defn on Tech File E/53-8. Redefinition by David Rawlings.|Glauconitic and dolomitic siltstone, shale, sandstone, dolomite; locally hornfelsed|sedimentary siliciclastic|sedimentary carbonate||N|
Aquitaine Formation|74208|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Wadeye Group|74204|||Namurian||||Namurian|||||||No|61542||||||Offshore equivalent of the onshore Point Spring Sandstone - named for a petroleum company and therefore does not adhere to stratigraphical rules/conventions. Geological province: onshore Bonapart Basin/Petrel-Sub-basin.|A lower sandstone grading up into siltstone.||||N|
Arabulja Volcanics|24163|Arabulja volcanics|521|||Yes|Formation, beds|Formal|Resvd name published|Defined|Wauchope Subgroup|24565|||Orosirian|1814|3|isotopic, U/Pb|Orosirian|1819|8|isotopic, U/Pb-Pb/Pb ion probe||700|NT|Yes|39624|49033|Stewart A.J.,Blake D.H.|13/OCT/81|Brakel, A.|17/FEB/84|Davenport Project. Age: 1819 +/- 8Ma (SHRIMP). Within the Hatches Creek Group (Lower Wauchope Subgroup).  Definition by D.H.Blake, 07-OCT-1983.|Felsic lava; minor interbedded welded and friable tuff, ashstone, agglomerate, possible ignimbrite, micaceous arenite.|igneous felsic volcanic|||N|
Arafura Group|522|||||Yes|Group, Suite|Formal|Other new published name|Described|||||Devonian||||Ordovician|||||||No|42056||||||Age from Arafura Basin data.|Siltstone, sandstone and shale.||||N|
Aralka Formation|524|Aralka Shale|35034|||Yes|Formation, beds|Formal|Other new published name|Defined|||||Cryogenian||||Cryogenian|650||||1020|NT|Yes|46865|46865|Preiss W.V., Walter M.R., Coats R.P. and Wells A.T.|28/JUN/06|Wells, A.T.|01/OCT/77|Includes Ringwood Mbr, Limbla Mbr.|Siltstone, shale.|sedimentary siliciclastic|||N|
Archean granites 76507|76507|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Neoarchean|2500|||Neoarchean|2530||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly felsic intrusive rocks.  Range in composition from alkali feldspar granite to tonalite; includes associated rocks such as migmatite and minor gabbro and diorite.|igneous felsic intrusive|||Y|
Archean granulite-facies metamorphics 76510|76510|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Neoarchean|2500|||Neoarchean|2600||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|High-grade metamorphic rocks, generally with granulite facies assemblages; includes granitic gneisses|high grade metamorphic rock|||N|
Arco Formation|74209|||||Yes|Formation, beds|Formal|Other new published name|Described|Wadeye Group|74204|||Namurian||||Namurian|||||||No|61542||||||Of Wadeye Gp - offshore equiv.of onshore Point Spring Sst. Variously overlies Sunbird+Tanmurra Fms.+ Kingfisher Shale. Named for a petroleum company and therefore does not adhere to stratigraphic rules/conventions.|Interbedded  pyritic siltstone fine- to coarse-grained sandstones; occasional fossils.||||N|
Ardmore Chert Member|556|||||Yes|Member, phase|Formal|Other new published name|Briefly described|Thorntonia Limestone|18088|||Late Cambrian||||Middle Cambrian|||||||No|45079||||||See also Ardmore Chert. Name appears to have been dropped in NT - See "Ardmore Chert Member", but may still be in use in Qld? [CEB Sept 2011]|Regionally extensive layer of rubbly black to white banded and convoluted chert and chert breccia that is well developed in the Quita Creek area and crops out in the Ardmore Outlier||||N|
Aremra Granodiorite|566|||||Yes|Formation, beds|Formal|Other new published name|Defined|||||Mesoproterozoic||||Paleoproterozoic||||||NT|No|39888|49036||||||Granodiorite, tonalite, diorite|igneous felsic intrusive|igneous intermediate intrusive||Y|
Areyonga Formation|571|Areyonga Tillites|69390|||Yes|Formation, beds|Formal|Variation of published name|Redefined|||||Cryogenian|725|||Cryogenian|780||||250|NT|Yes|48838|48838|Preiss W.V., Walter M.R., Coats R.P., Wells A.T.|28/JUN/06|Wells, A.T.|31/OCT/77|Defined 1962,1965. Redefined on 1977 definition card & in J0301/05. Predominantly a NT unit? Correlative of Sturtian glacial succession of Adelaide Geosyncline where Rb-Sr dates have yielded an age of ~730Ma.|Diamictite (tillite); rare interbeds of sandstone, conglomerate, dolostone.|sedimentary siliciclastic|||N|
Arltunga Nappe Complex|605|Arltunga nappe complex|608|||Yes|Group, Suite|Formal|Other new published name|Described|||||Paleoproterozoic|1651|47||Paleoproterozoic|1651|47|||||No|33306||||||Intrudes Cavenagh, Tommys Gap and Hillsoak Bore Metamorphics. The Arltunga beds nomenclature (Beds, beds, Series, etc) is of a different age, Tertiary, and the names are also different therefore use of both Arltunga and Arltunga Nappe is permissible, although not advisable.|Granitoid rocks.||||N|
Arltunga beds|26353|Arltunga Beds|27320|||Yes|Formation, beds|Informal|Variation of published name|Briefly described|||||Miocene|11.5|||Miocene|20.5||||30||No|39583||||||Arltunga Member (superseded) was a different (older) unit than the informal Arltunga beds, which is considered probably equivalent to Waite Formation.|Calcarenitic limestone||||N|
Arnem Granites|33984|||||Yes|Group, Suite|Formal|Other new published name|Briefly described|||||Orosirian||||Orosirian|||||||No|22479||||||Misspelling of Arnhem?|||||Y|
Arnold Sandstone Member|28334|Arnold Sandstone|30271|||Yes|Member, phase|Formal|Unknown or process pending|Defined|Abner Sandstone|55|||Calymmian||||Calymmian|||||50||No|44287|44400|||||Defined. Arnold Sandstone used ~1997 - 2001, but it appears that the unit has reverted to the Arnold Sandstone Member since then.|Quartzarenite, medium grained, well sorted, occasional quartz pebble chains; medium to very thick bedded. predominantly 10 to 30 cm-thick cross-bed sets. Pseudokarstically weathered, strongly jointed.|quartz-rich arenite to rudite|||N|
Aroota Group|37960|||||Yes|Group, Suite|Formal|Other new published name|Defined|||||Neoproterozoic||||Neoproterozoic||||||NT|Yes|61404||Kruse, P.D.|30/JAN/03|Kruse, P.D.|30/JAN/03||||||N|
Arrarra Gneiss|75503|Myra Falls Metamorphics|27515|||Yes|Formation, beds|Formal|Resvd name published|Defined|||||Neoarchean|2640|5|isotopic, U/Pb-Pb/Pb ion probe|Neoarchean|2671|3|isotopic, U/Pb-Pb/Pb ion probe||||Yes|66683|67779|Hollis, J.A., Glass, L. (NTGS), Carson, C. (GA)|14/AUG/09|Munson, T., Glass, L., Beyer, E.|03/NOV/10|Previously known as part of the former Myra Falls Metamorphics. The contact relationships between the Kukalak and Arrarra Gneiss are not clear, due to poor exposure. A plausible relationship is that the Kukalak Gneiss protolith intruded the Arrarra Gneiss at 2530-2510Ma and the composite granitic package was transposed and interleaved by subsequent tectonism, probably during ca. 1865Ma tectonometamorphism.|Granitic gneiss in the type area preserves a well developed S2 gneissosity defined by quartzo-feldspathic and biotite-rich cm-scale layers, and by feldspars elongated within the fabric.|meta-igneous felsic intrusive|||Y|
Arrinthrunga Formation|632|||||Yes|Formation, beds|Formal|Other new published name|Defined|Narpa Group|37962|||Late Cambrian||||Late Cambrian||||450|975|QLD|No|44327|45052|||||SF53-11 and SE 53-12. Synonymous with former Meeta beds (ELKEDRA, SANDOVER RIVER, FREW RIVER, and AVON DOWNS).|Dolostone, limestone, minor quartz sandstone, siltstone, shale, marl and conglomerate.|sedimentary carbonate|sedimentary siliciclastic||N|
Arthur Creek Formation|645|Arthur Creek beds|646|||Yes|Formation, beds|Formal|Variation of published name|Redefined|Narpa Group|37962|||Middle Cambrian||||Middle Cambrian||||150|800|NT|Yes|47035|40906|Freeman M.J. (NTGS)||Brakel, A.|25/OCT/83|Probably only occurs in NT. Thickness: 483m in TOBERMORY. Now incorporates part of the former Sandover beds of ELKEDRA, Marqua Formation and "Upper Hay River Formation Member 2" of TOBERMORY.|Upper: dolostone, limestone, Lower: foetid pyritic-carbonaceous black shale, laminated dolostone. Fossiliferous.|sedimentary carbonate|argillaceous detrital sediment||N|
Arumbera Sandstone|668|Arumbera sandstone|676|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Pertaoorrta Group|15091|||Early Cambrian|500|||Ediacaran|590||||2000||No|48639||||||Formerly Eninta Formation? This unit comprises two depositional successions which may be referred to as the Lower (Late Neoproterozoic) and Upper (Early Cambrian) Arumbera Sandstones, separated by a disconformity (RefID: 65233). Key reservoir in the Dingo and Orange gas fields in the Amadeus Basin.|Brown, thinly bedded fine and medium micaceous feldspathic sandstone; minor pebble conglomerate and micaceous siltstone.|sedimentary siliciclastic|||N|
Arunta Complex|679|Arunta complex|24671|||Yes|Group, Suite|Formal|Variation of published name|Described|||||Orosirian||||Orosirian|897|9|isotopic, Rb/Sr||||No|48786||||||Formerly considered to be Archaean; but also dated in one study as Neoproterozoic. See also Lexicon. SF53.|Schist, gneiss, amphibolite, marble, quartzite.|metasedimentary siliciclastic|high grade metamorphic rock||N|
Ascalon Formation|75075|||||Yes|Formation, beds|Reserved|Reserved|Reserved|Mount Goodwin Subgroup|75073|||Early Triassic||||Early Triassic|||||||No|||Gorter, J.D. (Eni Australia), Nicoll, R.S. (GA)|19/MAR/09|||Of Mount Goodwin Subgroup (Gorter, Nicoll, et al. in prep. Mar2009).|Very fine to fine-grained very well sorted sandstone with traces of silt and clay minerals, carbonaceous specks and poor to fair visual and 'inferred intergranular' porosity|sedimentary siliciclastic|||N|
Ashmore Volcanics|718|Ashmore Volcanic Beds|717|||Yes|Formation, beds|Formal|Variation of published name|Fully described|||||Middle Jurassic|133|||Early Jurassic|144||||||No|34363|||||||||||N|
Astell Sandstone|722|||||Yes|Formation, beds|Formal|Other new published name|Defined|Malay Road Group|11069|||Calymmian||||Calymmian||||||NT|No|44475|43010|||||Age: Calymmian|Early lith.interpretation (1965): Iron-bedded medium quartz sandstone||||N|
Atnarpa Igneous Complex|24166|Atnarpa Complex|738|||Yes|Group, Suite|Formal|Resvd name published|Defined|||||Statherian|1651|47|isotopic, Rb/Sr|Statherian|1719|24|isotopic, Rb/Sr|||NT|Yes|9199|48992|A.J.Stewart|08/JUN/78|Brown, M.|12/JUL/78|I-type granite. Age: ~1880 Ma. Ages: 1879+/-11Ma and 1873+/-11Ma (Zhao and Cooper 1992, in Maidment et al 2005) may reflect zircon inheritance rather than crystallisation age.|Diorite, tonalite, granodiorite, granite; some metamorphically retrogressed to greenschist facies|igneous felsic intrusive|||Y|I-type
Atneequa Granitic Complex|23344|||||Yes|Group, Suite|Formal|Other new published name|Defined|||||Statherian|1715|19||Statherian|1765|9|isotopic, U/Pb-Pb/Pb ion probe|||NT|No|39888|49036|R.D.Shaw|28/MAR/80|||See also Atneequa Granite Complex, Atneequa Complex. Age [of metamorphism]: 1715+/-19Ma (Zhao and Bennett, 1995).|Granodiorite, granite, diorite, granitic gneiss, amphibolite, syenite|igneous felsic intrusive|meta-igneous felsic intrusive||Y|
Attack Creek Formation|25768|||||Yes|Formation, beds|Formal|Resvd name published|Defined|Tomkinson Creek Group|18318|||Statherian||||Statherian|||||700|NT|Yes|33307|35771|Mendum J.R., Tonkin P.C. (submitted by D.E. Gardner)|25/MAY/77|Wells, A.T.||Age: 1752 +/- 26 Ma (U-Pb).|Dolostone, limestone, siltstone, sublithic and quartz arenite|sedimentary carbonate|||N|
