Stratno | Stratigraphic Name | Reference Id | Usage No |   Usage  | Page Number | Minimum Age Name | Maximum Age Name | Reference Comments | Numerical Age | Parent Units | Constituents | Related Units | Lithology 
39136|Allia Creek Suite|24047|5|Briefly described|p5 Fig.4|Paleoproterozoic|Paleoproterozoic|Predominantly S-type granites.  Geological Province: Litchfield Province (Pine Creek Orogen).|||||
39136|Allia Creek Suite|24197|5|Briefly described|p103, p105 Tb. 15.1|Paleoproterozoic|Paleoproterozoic|Incl: Allia Ck, Two Sisters, Marra-Kamangee, Jammine Granites, Fish Billabong Adamellite, Mt Litchfield, Soldiers Ck and Turnbull Bay Granites. Felsic fractionated S-type; contains pegmatites and greisens. Geol.prov: Pine Creek Inlier. Age: ~1845Ma.|||||
39136|Allia Creek Suite|50586|5|Briefly described|p1.1, Table 1.1|Paleoproterozoic|Paleoproterozoic|Geological Province: Pine Creek Inlier. Age: 1845Ma. See also Allia Suite.|||||
39136|Allia Creek Suite|65232|5|Briefly described|p6 Fig. 5|Palaeoproterozoic|Palaeoproterozoic|Predominantly S-type granites.~1830-1829Ma?|||||
39136|Allia Creek Suite|65339|6|Mentioned|p4.|||Late- to post-tectonic (Barramundi Orogeny) granitoids.|1852 - 1840 Ma.||||
39136|Allia Creek Suite|67167|5|Briefly described|Map legend.|Paleoproterozoic|Paleoproterozoic|Areas with diferent magnetic responses are indicated.|||Includes Murra-Kamangee Granodiorite, Allia Creek and Soldier's Creek Granites.||
39136|Allia Creek Suite|67186|5|Briefly described|Map legend.|Paleoproterozoic|Paleoproterozoic||||Includes Two Sisters, Jammine and Mount Litchfield Granites, Fish Billabong Adamellite and Murra-Kamangee Granodiorite.||
39136|Allia Creek Suite|67232|5|Briefly described|p3. |Paleoproterozoic|Paleoproterozoic|Litchfield Province, Pine Creek Orogen. |||Includes Two Sisters, Murra-Kamangee and Mount Litchfield Granites.||Dominantly S-type granitoids.
39136|Allia Creek Suite|67564|4|Described|p9 Fig.4.|Paleoproterozoic|Paleoproterozoic|Litchfield Province, Pine Creek Orogen. Correlative of Cullen Supersuite, Edith River Group and David Suite to the east.|||||Predominantly S-type granites.
39136|Allia Creek Suite|67779|5|Briefly described|p5 Fig.4(b).|Paleoproterozoic|Paleoproterozoic|Pine Creek Orogen. Granite suite.|1863-1853 Ma (Page et al. 1985).||||
26291|Aloolya Gneiss|23270|5|Briefly described|Table 1, p5||Proterozoic|of Arunta Block.|||||
26291|Aloolya Gneiss|23271|5|Briefly described|Map legend||Proterozoic|of Arunta Block. Age: Middle Proterozoic.|||||
26291|Aloolya Gneiss|37058|6|Mentioned|Map legend|Mesoproterozoic|Mesoproterozoic||||||
26291|Aloolya Gneiss|39888|6|Mentioned|Fig.8||||||||
26291|Aloolya Gneiss|42326|5|Briefly described|Table 2 P11||||||||
26291|Aloolya Gneiss|48992|2|Defined|p4|Mesoproterozoic|Mesoproterozoic||||||
26291|Aloolya Gneiss|50369|6|Mentioned|p7.3|||Intruded by Possum Creek Charnockite.|||||
26291|Aloolya Gneiss|64956|5|Briefly described|p3 Tb. 1, p12|Paleoproterozoic|Paleoproterozoic|Cryst. Age: 1818+/-5Ma. Geological province: Arunta region. Sample lithology is K-feldspar megacyrstic biotite granite.|||||
26291|Aloolya Gneiss|65338|6|Mentioned|p34.|||Southwest Anmatjira Range.||||Intrudes Anmatjira Orthogneiss.|
26291|Aloolya Gneiss|65341|6|Mentioned|p2 Fig.2. |Paleoproterozoic|Paleoproterozoic||||||
42483|Amata Dolerite|60679|5|Briefly described|Map Legend|Neoproterozoic|Neoproterozoic|Dolerite dykes, gabbro. Geological Province: Amadeus Basin.|||||
42483|Amata Dolerite|61154|5|Briefly described|p42 Appendix|Neoproterozoic|Neoproterozoic|Intrudes the Pitjantjatjara Supersuite. Age: 800Ma. Geol. Prov: Musgrave Block.|||||
42483|Amata Dolerite|61524|5|Briefly described|p18 Fig.2(a)|Neoproterozoic|Neoproterozoic|Age: 820Ma. See also Amata dolerite. Geological Province: Musgrave Province.|||||
42483|Amata Dolerite|64722|5|Briefly described|p17|Cryogenian|Cryogenian|Also referred to as Amata Dolerite dyke swarm.| 820 Ma  Sm-Nd and U-Pb baddeleyite.||||
42483|Amata Dolerite|64745|5|Briefly described|p376, 378|Cryogenian|Cryogenian|Dykes. Commonly display primary igneous textures S of Mann Fault. To N, recrystallised to garnet-granulite facies. Age: ca. 820 Ma (Sm-Nd mineral-whole rock and baddelyite U-Pb. Zhao et.al, 1994; Glikson et.al, 1996). Geol. Prov: Musgrave Province.|||||
42483|Amata Dolerite|65833|5|Briefly described|p17|Cryogenian|Cryogenian|Medium-grained, intergranular to subophitic dolerite. ~800 Ma: 790 +/- 40 Ma (Sm-Nd: Zhao et al., 1994). Possibly linked with Gairdner Dyke Swarm on basis of age and geochemistry. Cuts Kullal Dyke Suite.|||||
42483|Amata Dolerite|65906|6|Mentioned|p7, p21|Neoproterozoic|Neoproterozoic|Date: ~820 Ma.|||||
42483|Amata Dolerite|67375|5|Briefly described|p55.|Neoproterozoic|Neoproterozoic|East Musgrave Province. Linked to Gairdner Dolerite on basis of similar chemistry and age.|790 +/- 40 Ma (Zhao et al. 1994).||||Dolerite dykes.
76091|Amelia Dolostone|67144|5|Briefly described|Map legend.|Statherian|Statherian|Recessive. The sideritic 'marble' is after sulfate evaporites.||Unit in Umbolooga Subgroup.||Overlies Mallapunyah Formation. Is overlain by Tatoola Sandstone.|Stratiform, domical, conical and columnar stromatolitic dololutite and silty dololutite with interbeds of dolarenite and shale and rare fine-grained sandstone; ooid, brecciated and conglomeratic intervals common; local sideritic 'marble'
76091|Amelia Dolostone|67352|4|Described|p14 Tb.2, p58|Statherian|Statherian|McArthur Basin. 180 m thick. Sabkha. Hosts the Kilgour copper deposit.||Umbolooga Subgroup||Conformably overlies Mallapunyah Formation. Conformably overlain by Tatoola Sandstone.|Dolomudstone, silty dolomudstone, dolostone, breccia, conglomerate; minor shale; rare fine-grained sandstone.
24156|Amesbury Quartzite|42504|6|Mentioned|p68|||Variation of Amesbury Quartzite Member.|||||
24156|Amesbury Quartzite|42643|1|Redefined|p51|Neoproterozoic||Originally 'Amesbury Quartzite Member' of Central Mount Stuart Formation.|||||
24156|Amesbury Quartzite|42644|5|Briefly described|Map Legend|Neoproterozoic|Neoproterozoic|Orthoquartzite, white; minor granule and pebble conglomerate. Geological Province: Georgina Basin.|||||
24156|Amesbury Quartzite|60122|5|Briefly described|p9|||Within Supersequence 1 on HAY RIVER and HUCKITTA, not TOBERMORY. Geological Province: Georgina Basin.|||||
24156|Amesbury Quartzite|61404|5|Briefly described|Map legend|Cryogenian|Cryogenian|Of the Plenty Group. Orthoquartzite; minor granule and pebble conglomerate.  Geological Province: southern Georgina Basin.|||||
24156|Amesbury Quartzite|62642|5|Briefly described|Map Legend|Mesoproterozoic|Mesoproterozoic|Of the Plenty Group. Geological Province: Georgina/Ngalia Basin. Orthoquartzite, feldspathic quartz arenite, granule-bearing quartzite, basal granule/pebble conglomerate.|||||
24156|Amesbury Quartzite|62984|5|Briefly described|p13|Cryogenian|Cryogenian|Unconformably overlain by Boko Formation.  Geological Province: Georgina Basin. Shallow marine deposits known only in thin relict outliers - ~20m thick.|||||
24156|Amesbury Quartzite|64068|3|Fully described|p44, p47, p51, p19, p223|Cryogenian||20 m thick. Appears devoid of radioelements. Correlated with Yackah beds, Heavitree Quartzite, Vaughan Springs Quartzite.||Of Plenty Group.||Is unconformably overlain by Boko and Central Mount Stuart Formations.|White, rippled and cross-bedded orthoquartzite and quartz arenite; local thin basal conglomerate.
24156|Amesbury Quartzite|65237|5|Briefly described|p5|Neooproterozoic|Neoproterozoic|Unconformably overlain by Boko Formation and Oorabra Arkose.|||||
24156|Amesbury Quartzite|65338|4|Described|p iv, p57, pp59-61.|Neoproterozoic|Neoproterozoic|Georgina Basin. Correlated with Vaughan Springs Quartzite. To 20 m thick outcrop. Originally named (Offe 1978) as member of Central Mount Stuart Formation. Upgraded to formation status by Haines et al. (1991). High energy nearshore to tidal environment.||Unit in Plenty Group.||Is unconformably overlain by Boko and Central Mount Stuart Formations.|Well-sorted and well-rounded, coarse-grained quartz arenite; local quartz overgrowths; local clay component; laminated to thinly bedded, shallow-angled planar cross-beds; ripple marks widespread; possible Planolites trace fossils.
24156|Amesbury Quartzite|67164|5|Briefly described|Map legend.|Neoproterozoic|Neoproterozoic|Georgina/Ngalia Basins.||Unit in Plenty Group.|||Orthoquartzite, feldspathic quartz arenite, granule-bearing quartzite, basal granule to pebble conglomerate; laminated, medium-bedded, ripple marked.
24156|Amesbury Quartzite|67892|5|Briefly described|Map legend|Neoproterozoic|Neoproterozoic|||Unit in Plenty Group.|||Orthoquartzite, feldspathic quartz arenite, granule-bearing quartzite, basal granule/pebble-conglomerate; laminated, medium-bedded, ripple marked, (bioturbated?).
25761|Amos Formation|22538|6|Mentioned|P717||Statherian|Age of unit is 1614+/-4 Ma.|||||
25761|Amos Formation|22664|6|Mentioned|Fig. 2 p34|||Of the Batten Subgroup (McArthur Group). Geolo. Prov:  McArthur Basin.|||||
25761|Amos Formation|23396|4|Described|p413|Statherian|Statherian|Of McArthur Group. Age: 1614+/-4Ma.|||||
25761|Amos Formation|23397|5|Briefly described|p475|Statherian|Statherian|Age: 1614+/-4Ma.|||||
25761|Amos Formation|23398|5|Briefly described|p443|||Of McArthur Group..|||||
25761|Amos Formation|23406|5|Briefly described|p617|||Overlies Looking Glass Formation. Geological province: McArthur Basin. Part of the Lawn Supersequence.|||||
25761|Amos Formation|23407|5|Briefly described|p628 Fig.4|Statherian|Statherian|Age: 1614+/-4Ma.|||||
25761|Amos Formation|23776|5|Briefly described|p705 Fig 2|Statherian|Statherian|Age: 1614+/-4 Ma. Of Batten Subgroup.|||||
25761|Amos Formation|23902|4|Described|p1568 Fig. 2|||Of the Batten Subgroup. Overlies the Stretton Sandstone. Geological Province: McArthur Basin.|||||
25761|Amos Formation|23963|5|Briefly described|p1239 Fig.2|||Geological Province: McArthur Basin. Of the Batten Subgroup.|||||
25761|Amos Formation|24048|5|Briefly described|p65|||Of the McArthur Group.  Age: 1614+/-4Ma.  Geological Province: McArthur Basin.|||||
25761|Amos Formation|24432|5|Briefly described|p562 Fig.2|Statherian|Statherian|Of Batten Subgoup. Geological Province: Southern McArthur Basin.|||||
25761|Amos Formation|30344|6|Mentioned|Fig.4||||||||
25761|Amos Formation|32658|3|Fully described|Table 2|||See also Fig. 3.|||||
25761|Amos Formation|32660|5|Briefly described|Table 4||||||||
25761|Amos Formation|35261|6|Mentioned|Fig.2||||||||
25761|Amos Formation|39791|6|Mentioned|Map legend|Proterozoic|Proterozoic||||||
25761|Amos Formation|40259|6|Mentioned|p242||||||||
25761|Amos Formation|40691|4|Described|p55|||Also described Fig.38|||||
25761|Amos Formation|41013|6|Mentioned|Map legend|Proterozoic|Proterozoic||||||
25761|Amos Formation|41268|5|Briefly described|Fig.3||||||||
25761|Amos Formation|41277|6|Mentioned|Fig.2||||||||
25761|Amos Formation|42385|5|Briefly described|p22||||||||
25761|Amos Formation|42638|5|Briefly described|Map legend|Mesoproterozoic||Age: Middle Proterozoic.||Of Batten Subgroup (McArthur Group).||In schematic section, relationship not clear. Shown adjacent to unit of Stretton Sandstone with Yalco Formation; and underlies Balbirini Dolomite.|Upper: dolostone. Lower: siltstone, sandstone, sandy dolarenite and dololutite. Detailed lithology given.
25761|Amos Formation|42639|4|Described|p34, Table 5 p20||||||||
25761|Amos Formation|42812|6|Mentioned|Fig.5||||||||
25761|Amos Formation|42846|5|Briefly described|Fig.1 p502|||Of McArthur Group. Geological Province: McArthur Basin.|||||
25761|Amos Formation|42935|6|Mentioned|p529 Fig.2|||Of Batten Subgroup.|||||
25761|Amos Formation|43036|6|Mentioned|Fig.5|||Of McArthur Group.|||||
25761|Amos Formation|44287|14|Not recorded|p.10, opp.9|||Of the McArthur Group.|||||
25761|Amos Formation|44288|14|Not recorded|map legend|||Dolomitic siltstone, dolomite, dolomitic sandstone, sideritic chert. Lower (?) Proterozoic.|||||
25761|Amos Formation|45162|2|Defined|p130|Proterozoic|Proterozoic||||||
25761|Amos Formation|60483|5|Briefly described|p7 Fig. 5, p8|Paleoproterozoic|Paleoproterozoic|Of Batten Subgroup (McArthur Group). Age: 1614+/-4Ma. Geological Province: McArthur Basin.|||||
25761|Amos Formation|65228|5|Briefly described|p38, Table 1, Figs.02, 04, 24, 27.|Statherian|Statherian|Basal unit in Lawn Supersequence. Gamma ray log, lithology and facies detailed. Measured section.|1614 +/- 4 Ma.|Unit in Batten Subgroup.||Overlies Stretton Sandstone.|
25761|Amos Formation|67026|6|Mentioned|p343 Fig.12.|Statherian|Statherian|Referred to in a diagram of northern Australia's apparent polar wander path.|1614 Ma.||||
29231|Amos Knob Formation|14019|3|Fully described|p8|Paleoproterozoic|Paleoproterozoic|Of the Limbunya Group. Stromatolitic dolostone, dolarenite, mudstone, siltstone and shale. Conformable on Pear Tree Dolostone; conformably overlain by Mallabah Dolostone. Type section thickness: 50m. Geological Province: Birrindudu Basin.|||||
29231|Amos Knob Formation|24122|5|Briefly described|p4 Fig.3|||Of Limbunya Group.  Geological Province: Birrindudu Basin.|||||
29231|Amos Knob Formation|24297|5|Briefly described|p4 Fig.3|Proterozoic|Proterozoic|Of Limbunya Group.  Geological Province: Birrindudu Basin.|||||
29231|Amos Knob Formation|24441|5|Briefly described|p1 Fig. 1|||Of Limbunya Group. Overlies Pear Tree Dolostone; overlain by Mallabah Dolostone. Geological Province: Birrindudu Basin|||||
29231|Amos Knob Formation|24442|5|Briefly described|p50 Fig. 1|||Of the Limbunya Group.  Geological Province: Birrindudu Basin.|||||
29231|Amos Knob Formation|28255|3|Fully described|p18, Tb.11 (opp.p8)|||Of the Limbunya Group. Dolomite interbedded with a softer rock type, probably green fissile siltstone.  Conformably overlain by Mallabah Dolomite; conformable on Pear Tree Dolomite. Age is Adelaidean or Carpentarian. Max. thickness: 50m. See also p118-119|||||
29231|Amos Knob Formation|30003|4|Described|p9|||Of the Limbunya Group. Carpentarian or Adelaidean. Max. thickness: 41m.|||||
29231|Amos Knob Formation|30004|6|Mentioned|Map legend|Adelaidean|Carpentarian|Carpentarian or Adelaidean|||||
29231|Amos Knob Formation|32172|4|Described|Table 1|||Carpentarian or Adelaidean|||||
29231|Amos Knob Formation|32173|5|Briefly described|Map legend|Adelaidean|Carpentarian|Of the Limbunya Group.  Dolomite and green siltstone, minor sandstone and shale.  Conformably overlis the Pear Tree Dolomite; conformably overlain by the Mallabah Dolomite.  Carpentarian to Adelaidean (per legend).|||||
29231|Amos Knob Formation|32660|5|Briefly described|Table 6||||||||
29231|Amos Knob Formation|33375|6|Mentioned|p9 Tb. 1|||Of the Limbunya Group. Interbedded dolomite and silty dolomite. Conformable on Pear Tree Dolomite.  Age is Carpentarian or Adelaidean.|||||
29231|Amos Knob Formation|33376|6|Mentioned|Map legend|Carpentarian|Carpentarian||||||
29231|Amos Knob Formation|33378|5|Briefly described|Map legend|||Of the Limbunya Group. Interbedded dolomite and silty dolomite. Age is Carpentarian or Adelaidean.|||||
29231|Amos Knob Formation|45112|5|Briefly described|Table 7||||||||
29231|Amos Knob Formation|48943|2|Defined|p20|Proterozoic|Proterozoic|Strat. section p129.|||||
29231|Amos Knob Formation|60589|5|Briefly described|Map legend|Paleoproterozoic|Paleoproterozoic|Of the Limbunya Group.  Stromatolitic dolostone, dolarenite, mudstone, dolomitic mudstone.  Geological Province: Birrindudu Basin.|||||
29231|Amos Knob Formation|60672|5|Briefly described|Map Legend|Paleoproterozoic|Paleoproterozoic|Dolostone and green siltstone, shale, minor sandstone. Of Limbunya Group. Overlain by Mallabah Dolostone. Overlies Pear Tree Dolostone. Geological Province: Birrindudu Basin.|||||
29231|Amos Knob Formation|60685|5|Briefly described|p4 Figure 3|||Of the Limbunya Group. Geological Province: Birrindudu Basin.|||||
29231|Amos Knob Formation|65342|6|Mentioned|p11 Fig.13. |||Birrindudu Basin.||Unit in Limbunya Group.||Overlies Pear Tree Dolostone. Is overlain by Mallabah Dolostone.|
29231|Amos Knob Formation|67151|5|Briefly described|Map legend.|Proterozoic|Proterozoic|Birindudu Basin.||Unit in Limbunya Group.||Overlies Pear Tree Dolostone. Is overlain by Mallabah Dolostone.|Dolostone, locally stromatolitic, silty dolostone.
29231|Amos Knob Formation|68733|6|Mentioned|p177 Fig.2|||Birrindudu Basin.||Of the Limbunya Group.|||
68767|Ampiara member|60683|5|Briefly described|p9 Tb. 1|Cambrian|Cambrian|Informal name.  Of the Mount Currie Conglomerate.  Conglomerate dominated by clasts of sandstone; very minor basalt and rhyolite. geological Province: Musgrave Block/Amadeus Basin.|||||
68767|Ampiara member|61386|5|Briefly described|Map legend|Cambrian|Cambrian|Of the Mount Currie Conglomerate. Conglomerate with rounded pebble to boulder-sized clasts of silicified Winnall beds sandstone, with minor tuff fragments in the upper section; epidotised sandstone matrix.  Geological Province: Amadeus Basin.|||||
35317|Amputjuta Dacite|50321|5|Briefly described|Map Legend|Mesoproterozoic|Mesoproterozoic|Of the Pottoyu Granite Suite.  Geological Province: Musgrave Block.  Age: ~1150Ma.|||||
