Stratigraphic Name | Stratno |  Previous Name  |Previous Name Stratno| Replacement Name | Replacement Name Stratno |Is Current | Rank | Status | Category | Usage | Parent Name | Parent Stratno | Chemical Parent Name | Chemical Parent Stratno | Top Minimum Age Name | Top Minimum Age (Ma) | Top Minimum Age Error (Ma)| Top Minimum Age Method | Base Maximum Age Name | Base Maximum Age (Ma) | Base Maximum Age Error (Ma) | Base Maximum Age Method | Minimum Thickness (m) | Maximum Thickness (m) | Type Section State | Definition Card | First ref as on form | Def ref as on form | Reserved by | Resdate | Approved by | Approved date |General Comments | Lithology Description | Primary Lithology Group | Secondary Lithology Group | Tectonic Setting | Intrusive | Granite Type
Cabbage Tree Formation|3260|Cabbage Tree Conglomerate|3257|||Yes|Formation, beds|Formal|Variation of published name|Fully described|Denison Group|5370|||Early Ordovician||||Cambrian|||||280||No|30887||||||Acts as host for auriferous reef in the Beaconsfield Goldfield.|Comprises a siliciclastic conglomerate-sandstone sequence.||||N|
Cableway Formation|23451|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described||||||||||||||||No|41993||Fitzsimons S.J.|17/MAR/89||||||||N|
Calstock Formation|40003|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Dundas Group|26529|||Cambrian||||Cambrian|||||580||No|24548|||||||Subgreywacke and slate|sedimentary siliciclastic|||N|
Cambrian felsic volcanics 76525|76525|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Middle Cambrian|500|||Middle Cambrian|505||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly felsic volcanics, including lavas and tuffs. Association may include volcaniclastic rocks.|igneous felsic volcanic|||N|
Cambrian granites 76527|76527|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Cambrian|495|||Middle Cambrian|505||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly felsic intrusive rocks.  Range in composition from alkali feldspar granite to tonalite; includes associated rocks such as migmatite and minor gabbro and diorite.|igneous felsic intrusive|||Y|
Cambrian sedimentary rocks 76535|76535|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Late Cambrian|490|||Early Cambrian|545||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset.|Predominantly sedimentary rocks; includes sedimentary rocks of low metamorphic grade and diapiric breccias|sedimentary|||N|
Cambrian serpentinites 76523|76523|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Middle Cambrian|505|||Middle Cambrian|510||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Serpentinised ultramafic rocks; includes ophiolites|meta-igneous ultramafic|||N|
Cameron Inlet Formation|3396|||||Yes|Formation, beds|Formal|Other new published name|Defined|||||Late Pliocene|2.5|||Early Pliocene|3.5|||||TAS|No|33358|33358|||||Age: 3.5-2.5Ma. In the NE Tasmania - Flinders Island area. See also Cameron Formation.|||||N|
Cape Barren Granite|26456|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Boobyalla Suite|31666|Middle Devonian||||Middle Devonian|||||||No|42726||||||Formal name not intended.|||||Y|
Cape Frankland Granite|3488|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Musselroe Suite|40881|Late Devonian||||Middle Devonian|||||||No|42726||||||Age and suite derived from the  2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond).|S-type biotite monzogranite|igneous felsic intrusive|||Y|
Cape Portland Complex|27733|Cape Portland complex|3518|||Yes|Group, Suite|Formal|Variation of published name|Described|||||Middle Miocene|101|2.6||Middle Miocene|102|2.6|||||No|40811|||||||||||N|
Cape Sir John Granodiorite|23466|Cape Sir John Granite|3525|||Yes|Formation, beds|Formal|Other new published name|Fully described|||Wybalenna Suite|31658|Middle Devonian|361|3||Early Devonian|361|3|||||No|36374||D.J.Cocker|24/OCT/74|||Card. In press according to DL1980. Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond). One of the Furneaux Islands granites on Cape Barren Island. Also referred to informally as Cape Sir John Granite.|I-type biotite monzogranite|igneous felsic intrusive|||Y|
Cape Sorell Ultramafic Complex|40967|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described||||||||||||||||No|||||||Brown, A.V. 1989. Eo-Cambrian-Cambrian.  In: Burrett, C.f., Martin, E.L. (ed.): Geology and Mineral Resources of Tasmania.  Geological Society of Australia Inc. Spec. Publ. 15.|Layered peridotite, serpentinite and associated rocks.||||N|
Cape Wickham Granite|69914|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|||||Neoproterozoic|760|12|isotopic, Pb/Pb|Neoproterozoic|762|14|isotopic, U/Pb-Pb/Pb ion probe||||No|61263||||||See also Cape Wickham granite. See Loorana Granite definition for source of  ages. Minumum age was Pb/Pb SHRIMP age from zircon.|||||Y|
Cascades Group|3730|||||Yes|Group, Suite|Formal|Other new published name|Described|Lower Parmeener Supergroup|10795|||Artinskian||||Sakmarian|||||100||No|43474||||||Age: Bernacchian.|Thick fossiliferoues limsetones and siltstones.||||N|
Cashions Creek Limestone|3738|Cashions Creek limestone|3739|||Yes|Formation, beds|Formal|Other new published name|Defined|Gordon Group|7586|||Chazyan||||Darriwilian|||||150|TAS|No|30277|30277||||||Oncolitic calcarenite probably deposited as offshore shoals or bars.||||N|
Cassiterite Creek Quartzite|78542|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Balfour Subgroup|40970|||Neoproterozoic||||Neoproterozoic|||||||No|67502||||||Age poorly constrained by age of dolerite dykes intrusions into other Rocky Cape Group units, and slate ages (643+/-10Ma), and biostratigraphy and isotope chemostratigraphy of overlying Black River Dolomite (~750-650 Ma).|||||N|
Castle Carey Mudstone|28441|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Lower Parmeener Supergroup|10795|||Permian||||Permian|||||||No|41696|||||||Top of unit:  Marine fosiliferous mudstone, siltstone and minor sandstone and bioclastic limestone. Towards base: Mudstone, siltstone and minor poorly sorted sandstone. Uncommon marine fossils.||||N|
Castle Rock Point Granite|3759|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Wybalenna Suite|31658|Middle Devonian||||Middle Devonian|||||||No|42726||||||Formal name not intended.|||||Y|
Cateena Mudstone|3783|||||Yes|Formation, beds|Formal|Variation of published name|Briefly described||||||||||||||||No|42891||||||See also Cateena Group - unclear which is current.|||||N|
Catos Creek Microgranodiorite|3802|Catos Creek microgranodiorite|3803|||Yes|Formation, beds|Informal|Other new published name|Mentioned|||Scamander Tier Suite|31506|Late Devonian||||Middle Devonian|||||||No|40310||||||See also the informal (and misspelt) Cato's Creek Granite. Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond). |I-type biotite-hornblende granodiorite|igneous felsic intrusive|||Y|
Cave Quartzite|24833|||||Yes|Formation, beds|Formal|Other new published name|Briefly described|Detention Sub-Group|5423||||||||||||||No|30877|||||||||||N|
Cenozoic mafic volcanics 76538|76538|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Holocene|0|||Paleocene|65||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Mainly basaltic rocks; may include minor ultramafic volcanics, for example in Archean units.|igneous mafic volcanic|||N|
Cenozoic regolith 76541|76541|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Holocene|0|||Paleocene|65||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Surficial or regolith units; poorly consolidated alluvial, colluvial, aeolian, lacustrine and coastal deposits; residual deposits (eg, laterite).|regolith|||N|
Cenozoic regolith 76542|76542|||||Yes|Formation, beds|Unnamed|Unnamed published|Mentioned|||||Holocene|0|||Paleocene|65||||||No|||||||Unnamed unit used in the 1:2.5 million scale Geology of Australia dataset|Surficial or regolith units; poorly consolidated alluvial, colluvial, aeolian, lacustrine and coastal deposits; residual deposits (eg, laterite).|regolith|||N|
Central Plateau Till|3867|||||Yes|Formation, beds|Formal|Other new published name|Mentioned|||||Pleistocene||||Pleistocene|||||||No|30524|||||||||||N|
Central Volcanic Complex|3868|||||Yes|Group, Suite|Formal|Other new published name|Described|Mount Read Volcanics|13057|||Late Cambrian|495|9|isotopic, U/Pb|Middle Cambrian|503|7|isotopic, U/Pb||||No|43242||||||Informal association in Mt Read Volcanics. Age: ~495+/-9Ma (U-Pb zircon). Flanked to the west by the coeval Western Volcano-sedimentary Sequence.|Highly complex suite, predominantly of feldspar-phyric rhyolite and dacite lavas, with ignimbrite tuffs, intrusives and pyroclastics; local porphyritic andesite as lenses.||||N|
Chalky Island Granodiorite|40842|Little Chalky Island Granite|10480|||Yes|Formation, beds|Reserved|Reserved|Reserved|||||Late Devonian||||Middle Devonian|||||||No|||McClenaghan M.|15/APR/04|||To be used in report on geochemistry of the Tasmanian Devonian granites. Forms a small island west of Flinders Island.  See also the informally named Little Chalky Island Granite.|I-type biotite-hornblende granodiorite|igneous felsic intrusive|||Y|
Chamberlain Shale|23480|||||Yes|Formation, beds|Formal|Other new published name|Mentioned||||||||||||||||No|37045||G.Green|26/MAY/75||||||||N|
Chamouni Formation|23481|||||Yes|Formation, beds|Formal|Resvd name published|Briefly described||||||||||||||||No|42106||Fitzsimons S.J.|17/MAR/89||||||||N|
Chappell Islands Granite|3912|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|||Gardens Suite|31503|Middle Devonian||||Devonian|||||||No|42726||||||Formal name not intended. Called Chappell Island in 98/29072, but shown on Mount Chappell Island.  Formerly of Wybalenna Suite.|||||Y|
Chocolate Sandstone|4034|||||Yes|Formation, beds|Formal|Other new published name|Briefly described||||||||||||||||No|40136|||||||||||N|
Chudleigh Subgroup|4059|Chudleigh Limestone|4058|||Yes|Subgroup|Formal|Variation of published name|Described|Gordon Group|7586|||Bolindian||||Yapeenian|||||||No|42416||||||Not to be confused with the Chudleigh basaltic nomenclature of Qld.|||||N|
Churchill Sandstone Member|23488|||||Yes|Member, phase|Formal|Other new published name|Defined|Florentine Valley Formation|27081|||Early Ordovician||||Early Ordovician||||||TAS|No|36379|36379|B.A.Stait, J.R.Laurie|19/NOV/79|||See also Churchill Sandstone.|||||N|
City of Melbourne Volcanics|74595|City of Melbourne Formation|37346|||Yes|Formation, beds|Formal|Variation of reserved name|Described|Skipworth Subgroup|37342|||Ediacaran||||Neoproterozoic III|||||90||Yes|62516||Direen, N. (GSTAS)|24/JUN/08|Forsyth, S.|02/DEC/08|Within the Grassy Group. PROPOSED PUBLICATION: Meffre, S., Direen, N.G., Crawford, A.J. and Kamenetsky, V., 2004. Mafic volcanics on King Island, Tasmania: evidence for break-up in east Gondwanaland at ca.579 Ma. Precambrian Research, 135, 177-191.|A three-part succession of mafic volcanic rocks, volcanic breccia and tholeiitic pillow lavas with pepperites at the base.||||N|
Clark Group|4102|||||Yes|Group, Suite|Formal|Variation of published name|Fully described|||||Neoproterozoic||||Mesoproterozoic|||||2000||No|41793||||||Clark Sandstone, WA has priority. Name is still current in TAS unless replaced however. Correlated with Pandani Group, Rocky Cape Group. Located north of PEDDER on the HUNTLEY map sheet. Age from Needles Quartzite.|Quartzarenite, siltstone, shale and carbonate.||||N|
Clarke Island Granite|26480|Clarke Island granite|4106|||Yes|Formation, beds|Formal|Variation of published name|Briefly described|||||Late Devonian||||Late Devonian|||||||No|42726||||||Age and suite derived from the 2005 1:500,000 Tasmanian Granites Map and CD (HG, O. Raymond).|S-type biotite-(garnet/cordierite) monzogranite|igneous felsic intrusive|||Y|S-type
Cleveland porphyry|67911|||||Yes|Formation, beds|Informal|Resvd name published|Briefly described|||||Devonian||||Devonian|||||||No|63540||McClenaghan, M|07/FEB/05|||Altered subsurface body in the Cleveland Mine, probably related to the nearby Meredith Granite (11660).|I-type granite, felsic; strongly fractionated, reduced.||||N|
Clifton Formation|4157|Clifton Beds|4155|||Yes|Formation, beds|Formal|Variation of published name|Redefined|Heytesbury Group|8311|||Early Miocene|15|||Late Oligocene|30||||90|VIC|No|48581|31036|||||See also Lexicon. SJ54-11,12. Superseded Kawarren limestone in 1974.|Shallow marine deposits: medium to coarse grained calcarenite of bryozoan and shell fragments in quartz sand matrix, moderately sorted, thin to medium bedded (60581).|sedimentary carbonate|sedimentary siliciclastic||N|
Climie Formation|4170|||||Yes|Formation, beds|Formal|Other new published name|Described|Dundas Group|26529|||Iverian||||Iverian|||||450||No|31464|||||||Laminated purple and green siltstone with thinly interbedded lithic wacke and a few conglomerate units; brachiopod and trilobite fauna.||||N|
Clog Tom Sandstone|26482|||||Yes|Formation, beds|Formal|Other new published name|Described|Upper Parmeener Supergroup|18944|||Late Permian||||Late Permian|||||600||No|30887|||||||Thin to medium-bedded, fine- to medium-grained micaceous quartz sandstone with shaly partings of micaceous and carbonaceous siltstone, some planar cross-bedding, mud pellets and fossil plants.||||N|
Cluan Formation|4189|||||Yes|Formation, beds|Formal|Other new published name|Fully described|Upper Parmeener Supergroup|18944|||Anisian||||Scythian|||||140||No|24549|||||||Fine- to medium-grained quartzose sandstone interbedded with dark grey shales and occasional siltstone.||||N|
Clytie Cove Group|23491|||||Yes|Group, Suite|Formal|Other new published name|Defined|||||Proterozoic||||Proterozoic|||||1850|TAS|No|37412|37412|P.R.Williams|15/SEP/77||||Harbour area - thick, deformed succession of relatively unmetamorphosed conglom., sst. and shale up to 1850m thick; composed of quartzite, phyllite and schist clasts.||||N|
Coastal Range Quartz Monzonite|4218|||||Yes|Formation, beds|Formal|Other new published name|Described||||||||||||||||No|31173|||||||||||Y|
Colebrook Hill complex|73814|||||Yes|Group, Suite|Informal|Other new published name|Briefly described||||||||||||||||No|63169||||||Informal reference to an ultramafic rock association at Colebrook Hill. Cambrian age?|Ultramafic, layered pyroxenite-dunite succession||||N|
Coles Bay Granite|26485|Coles Bay Adamellite|33473|||Yes|Formation, beds|Formal|Other new published name|Described|||Freycinet Suite|40888|Late Devonian||||Middle Devonian|||||||No|31141||||||Included in Boobyalla Suite of Chappell, 1991. Both pre-dates and replaces Coles Bay Adamellite.|Strongly fractionated, reduced, felsic, I-type biotite alkali-feldspar granite|igneous felsic intrusive|||Y|I-type
Coles Bay Suite|68839|||||Yes|Group, Suite|Formal|Variation of published name|Briefly described||||||||||||||||No|24514||||||Probably includes Coles Bay Adamellite? May be replaced by Freycinet Suite?|I-type granites.||||Y|
Collingwood River metapelites|78073|||||Yes|Formation, beds|Informal|Other new published name|Briefly described|Franklin Metamorphic Complex|34211|||Stage 5||||Stage 3|||||||No|68253||||||Cambrian age. ca. 512 +/- 4 Ma|||||N|
